id,cluster,spatial_split
LFU_30370046,18,spatial_train
LFU_30370047,15,spatial_train
LFU_30370048,15,spatial_train
LFU_30370060,18,spatial_holdout
LFU_30380005,0,spatial_holdout
LFU_30390001,10,spatial_train
LFU_30390010,4,spatial_train
LFU_30400558,17,spatial_train
LFU_30400566,17,spatial_train
LFU_30400574,15,spatial_train
LFU_30400580,17,spatial_train
LFU_30400591,17,spatial_train
LFU_30401381,6,spatial_train
LFU_30401382,8,spatial_holdout
LFU_30401383,6,spatial_train
LFU_30410700,8,spatial_train
LFU_30410900,8,spatial_train
LFU_30429033,1,spatial_train
LFU_30429034,1,spatial_train
LFU_30429043,1,spatial_train
LFU_30429044,1,spatial_train
LFU_30429045,1,spatial_train
LFU_30429065,16,spatial_train
LFU_30429066,16,spatial_train
LFU_30429067,16,spatial_train
LFU_30429068,16,spatial_train
LFU_30429666,19,spatial_holdout
LFU_30429700,4,spatial_train
LFU_30429701,4,spatial_train
LFU_30429750,6,spatial_train
LFU_30438393,10,spatial_train
LFU_30438394,10,spatial_train
LFU_30438395,10,spatial_train
LFU_30438402,17,spatial_train
LFU_30438404,17,spatial_train
LFU_30438511,17,spatial_holdout
LFU_30448600,0,spatial_train
LFU_30453790,7,spatial_train
LFU_30460968,15,spatial_train
LFU_30460969,15,spatial_train
LFU_30461768,15,spatial_train
LFU_30463568,1,spatial_train
LFU_30463569,1,spatial_train
LFU_30470030,10,spatial_train
LFU_30470031,10,spatial_train
LFU_30470368,15,spatial_train
LFU_30470369,15,spatial_holdout
LFU_30471179,0,spatial_train
LFU_30472268,15,spatial_train
LFU_30473068,15,spatial_train
LFU_30476001,0,spatial_train
LFU_30476003,0,spatial_train
LFU_30480881,15,spatial_train
LFU_30481528,15,spatial_train
LFU_30481529,15,spatial_train
LFU_30491504,9,spatial_train
LFU_30491509,9,spatial_holdout
LFU_30491510,9,spatial_holdout
LFU_30491511,9,spatial_train
LFU_30491512,9,spatial_train
LFU_30491513,9,spatial_train
LFU_30491514,9,spatial_train
LFU_30491527,10,spatial_train
LFU_30491532,0,spatial_train
LFU_30491533,0,spatial_train
LFU_30500621,10,spatial_holdout
LFU_30509090,12,spatial_train
LFU_30509092,18,spatial_train
LFU_31391523,4,spatial_train
LFU_31391541,18,spatial_train
LFU_31391622,4,spatial_train
LFU_31391801,14,spatial_train
LFU_31400820,4,spatial_train
LFU_31400830,4,spatial_train
LFU_31409918,0,spatial_train
LFU_31410787,8,spatial_train
LFU_31410788,8,spatial_train
LFU_31419708,4,spatial_train
LFU_31419709,4,spatial_train
LFU_31419710,8,spatial_train
LFU_31419712,8,spatial_train
LFU_31419861,0,spatial_train
LFU_31429400,18,spatial_train
LFU_31429402,4,spatial_train
LFU_31429757,8,spatial_train
LFU_31439300,18,spatial_train
LFU_31445100,10,spatial_train
LFU_31445101,10,spatial_train
LFU_31445105,18,spatial_train
LFU_31445115,15,spatial_train
LFU_31449104,4,spatial_train
LFU_31449105,10,spatial_train
LFU_31449107,15,spatial_train
LFU_31449108,15,spatial_train
LFU_31449109,15,spatial_train
LFU_31449110,15,spatial_train
LFU_31449210,4,spatial_train
LFU_31449211,4,spatial_train
LFU_31449212,0,spatial_train
LFU_31454608,15,spatial_train
LFU_31454653,15,spatial_train
LFU_31455202,18,spatial_train
LFU_31464501,18,spatial_train
LFU_31464518,16,spatial_train
LFU_31464520,16,spatial_train
LFU_31464605,12,spatial_train
LFU_31464607,12,spatial_train
LFU_31464700,4,spatial_train
LFU_31464705,15,spatial_train
LFU_31464706,15,spatial_train
LFU_31471802,10,spatial_train
LFU_31471805,12,spatial_train
LFU_31471806,12,spatial_train
LFU_31471807,15,spatial_holdout
LFU_31471808,15,spatial_train
LFU_31471810,10,spatial_train
LFU_31471812,15,spatial_train
LFU_31471813,15,spatial_train
LFU_31471816,10,spatial_train
LFU_31471818,12,spatial_train
LFU_31471820,7,spatial_train
LFU_31471821,7,spatial_train
LFU_31480594,19,spatial_train
LFU_31481174,6,spatial_train
LFU_31481186,6,spatial_train
LFU_31481901,10,spatial_train
LFU_31481902,18,spatial_train
LFU_31481904,7,spatial_train
LFU_31481905,7,spatial_train
LFU_31481908,7,spatial_train
LFU_31481912,19,spatial_train
LFU_31481914,7,spatial_train
LFU_31481916,15,spatial_train
LFU_31481920,10,spatial_train
LFU_31481921,9,spatial_train
LFU_31481922,6,spatial_train
LFU_31481923,6,spatial_train
LFU_31481924,19,spatial_train
LFU_31481925,10,spatial_holdout
LFU_31481928,6,spatial_train
LFU_31481929,6,spatial_train
LFU_31481930,6,spatial_train
LFU_31481932,1,spatial_train
LFU_31481933,6,spatial_train
LFU_31481962,15,spatial_train
LFU_31481963,15,spatial_train
LFU_31481994,19,spatial_train
LFU_31481995,19,spatial_train
LFU_31490600,1,spatial_holdout
LFU_31491980,12,spatial_train
LFU_31491981,1,spatial_train
LFU_31491982,1,spatial_holdout
LFU_31491988,16,spatial_train
LFU_31500622,13,spatial_holdout
LFU_31500975,13,spatial_train
LFU_31502019,10,spatial_holdout
LFU_31502021,15,spatial_train
LFU_31502025,8,spatial_train
LFU_31502026,8,spatial_train
LFU_31502029,13,spatial_train
LFU_31502031,18,spatial_train
LFU_31502033,18,spatial_train
LFU_31502036,13,spatial_train
LFU_31502037,9,spatial_train
LFU_31502039,14,spatial_train
LFU_31502044,18,spatial_train
LFU_31502053,18,spatial_train
LFU_31502055,17,spatial_train
LFU_31502059,4,spatial_holdout
LFU_31502069,8,spatial_train
LFU_31502075,18,spatial_train
LFU_31502091,10,spatial_train
LFU_31506005,13,spatial_train
LFU_31510212,13,spatial_train
LFU_31512060,13,spatial_train
LFU_31512062,8,spatial_train
LFU_31512063,13,spatial_train
LFU_32392310,4,spatial_train
LFU_32392350,4,spatial_train
LFU_32392351,4,spatial_train
LFU_32417780,18,spatial_holdout
LFU_32419870,18,spatial_train
LFU_32419879,15,spatial_train
LFU_32419880,15,spatial_train
LFU_32429403,4,spatial_train
LFU_32429404,4,spatial_train
LFU_32445001,4,spatial_train
LFU_32445310,12,spatial_train
LFU_32449202,15,spatial_train
LFU_32449203,18,spatial_train
LFU_32449204,4,spatial_train
LFU_32449205,4,spatial_train
LFU_32449206,4,spatial_train
LFU_32449209,16,spatial_train
LFU_32449210,12,spatial_train
LFU_32449211,12,spatial_train
LFU_32454661,1,spatial_train
LFU_32454663,15,spatial_train
LFU_32454665,15,spatial_train
LFU_32455002,18,spatial_train
LFU_32455003,18,spatial_train
LFU_32455305,15,spatial_train
LFU_32455411,16,spatial_train
LFU_32455414,16,spatial_holdout
LFU_32455418,16,spatial_train
LFU_32455420,1,spatial_train
LFU_32462086,12,spatial_train
LFU_32462087,12,spatial_train
LFU_32464600,7,spatial_train
LFU_32464601,7,spatial_train
LFU_32464605,4,spatial_train
LFU_32464606,4,spatial_train
LFU_32465301,4,spatial_train
LFU_32465430,15,spatial_train
LFU_32471945,10,spatial_train
LFU_32471947,10,spatial_train
LFU_32471948,15,spatial_train
LFU_32471949,15,spatial_train
LFU_32471950,15,spatial_holdout
LFU_32471954,0,spatial_train
LFU_32471955,0,spatial_train
LFU_32471958,15,spatial_train
LFU_32472089,0,spatial_train
LFU_32481965,0,spatial_train
LFU_32481966,0,spatial_train
LFU_32481967,4,spatial_train
LFU_32482083,0,spatial_train
LFU_32492085,0,spatial_holdout
LFU_32502100,18,spatial_train
LFU_32502101,12,spatial_train
LFU_32502103,10,spatial_train
LFU_32502104,4,spatial_train
LFU_32502107,19,spatial_train
LFU_32502110,19,spatial_holdout
LFU_32502112,2,spatial_train
LFU_32502114,2,spatial_train
LFU_32502115,10,spatial_train
LFU_32502116,1,spatial_train
LFU_32502121,7,spatial_train
LFU_32502122,10,spatial_train
LFU_32502123,7,spatial_train
LFU_32502124,1,spatial_train
LFU_32502125,1,spatial_train
LFU_32502126,1,spatial_holdout
LFU_32502127,10,spatial_train
LFU_32502128,4,spatial_holdout
LFU_32502129,8,spatial_train
LFU_32502131,4,spatial_train
LFU_32502137,4,spatial_holdout
LFU_32502140,2,spatial_train
LFU_32502171,0,spatial_train
LFU_32510209,13,spatial_train
LFU_32510955,8,spatial_holdout
LFU_32512140,8,spatial_train
LFU_32512144,8,spatial_train
LFU_32512145,4,spatial_train
LFU_32512147,8,spatial_train
LFU_32512148,8,spatial_train
LFU_32512149,8,spatial_train
LFU_32512150,8,spatial_train
LFU_32512151,8,spatial_train
LFU_32512152,8,spatial_train
LFU_32512157,18,spatial_train
LFU_32512166,8,spatial_train
LFU_32512169,8,spatial_train
LFU_32520960,8,spatial_holdout
LFU_32522181,8,spatial_train
LFU_32522182,13,spatial_train
LFU_32522183,13,spatial_train
LFU_32522184,13,spatial_train
LFU_32529241,13,spatial_train
LFU_32529250,13,spatial_train
LFU_33392107,15,spatial_train
LFU_33392108,15,spatial_train
LFU_33392110,10,spatial_train
LFU_33392320,18,spatial_train
LFU_33407952,1,spatial_train
LFU_33417726,1,spatial_train
LFU_33419914,0,spatial_train
LFU_33419915,0,spatial_train
LFU_33419916,0,spatial_train
LFU_33427122,4,spatial_train
LFU_33427123,4,spatial_train
LFU_33427310,4,spatial_train
LFU_33427350,18,spatial_holdout
LFU_33427351,18,spatial_train
LFU_33427520,4,spatial_holdout
LFU_33437070,4,spatial_train
LFU_33437090,1,spatial_train
LFU_33437091,1,spatial_train
LFU_33437106,8,spatial_holdout
LFU_33437130,8,spatial_train
LFU_33437210,0,spatial_train
LFU_33437220,18,spatial_train
LFU_33442430,7,spatial_train
LFU_33442484,7,spatial_holdout
LFU_33447102,10,spatial_train
LFU_33447300,0,spatial_holdout
LFU_33452450,17,spatial_train
LFU_33452451,12,spatial_train
LFU_33452454,15,spatial_holdout
LFU_33455011,7,spatial_train
LFU_33455015,16,spatial_train
LFU_33455021,7,spatial_train
LFU_33455424,1,spatial_train
LFU_33455425,16,spatial_train
LFU_33455426,16,spatial_train
LFU_33465504,7,spatial_train
LFU_33465505,7,spatial_train
LFU_33465506,7,spatial_train
LFU_33470881,7,spatial_holdout
LFU_33470916,7,spatial_train
LFU_33470920,7,spatial_holdout
LFU_33470959,7,spatial_train
LFU_33471550,4,spatial_train
LFU_33482200,0,spatial_train
LFU_33502240,4,spatial_holdout
LFU_33502241,0,spatial_train
LFU_33502242,10,spatial_train
LFU_33502243,12,spatial_train
LFU_33502244,0,spatial_train
LFU_33502248,10,spatial_train
LFU_33502252,10,spatial_train
LFU_33502260,0,spatial_train
LFU_33510961,4,spatial_train
LFU_33512272,8,spatial_train
LFU_33512273,4,spatial_train
LFU_33512275,8,spatial_train
LFU_33512278,4,spatial_holdout
LFU_33512279,8,spatial_train
LFU_33512281,8,spatial_train
LFU_33512283,8,spatial_train
LFU_33512285,8,spatial_train
LFU_33512288,17,spatial_train
LFU_33512289,4,spatial_holdout
LFU_33512290,8,spatial_train
LFU_33512291,8,spatial_train
LFU_33512293,16,spatial_train
LFU_33520964,8,spatial_train
LFU_33520965,13,spatial_train
LFU_33520966,4,spatial_train
LFU_33520968,8,spatial_train
LFU_33522320,8,spatial_train
LFU_33522321,8,spatial_train
LFU_33522325,8,spatial_train
LFU_33522326,8,spatial_train
LFU_33522329,8,spatial_train
LFU_33522332,8,spatial_train
LFU_33522333,8,spatial_holdout
LFU_33522336,8,spatial_train
LFU_33522337,8,spatial_train
LFU_33522339,8,spatial_train
LFU_33522341,13,spatial_train
LFU_33522342,8,spatial_train
LFU_33522344,8,spatial_train
LFU_33522347,8,spatial_train
LFU_33532380,8,spatial_holdout
LFU_33532381,8,spatial_train
LFU_33532388,4,spatial_train
LFU_33532390,8,spatial_train
LFU_34392120,15,spatial_train
LFU_34392121,15,spatial_train
LFU_34392122,15,spatial_train
LFU_34396780,4,spatial_train
LFU_34402050,15,spatial_holdout
LFU_34407725,18,spatial_train
LFU_34416018,0,spatial_train
LFU_34416125,16,spatial_train
LFU_34417713,0,spatial_train
LFU_34426005,4,spatial_train
LFU_34426013,14,spatial_train
LFU_34426014,14,spatial_train
LFU_34426022,18,spatial_train
LFU_34426024,8,spatial_train
LFU_34426025,9,spatial_train
LFU_34426100,10,spatial_train
LFU_34426101,10,spatial_holdout
LFU_34426110,17,spatial_train
LFU_34427480,1,spatial_train
LFU_34427481,1,spatial_train
LFU_34442481,7,spatial_train
LFU_34447010,7,spatial_train
LFU_34447012,7,spatial_holdout
LFU_34447013,18,spatial_train
LFU_34447060,18,spatial_holdout
LFU_34447061,18,spatial_train
LFU_34447063,18,spatial_train
LFU_34471523,4,spatial_train
LFU_34471563,2,spatial_train
LFU_34471564,2,spatial_train
LFU_34480961,7,spatial_train
LFU_34480966,7,spatial_train
LFU_34481534,7,spatial_train
LFU_34481535,7,spatial_train
LFU_34481536,7,spatial_train
LFU_34491542,14,spatial_train
LFU_34491543,14,spatial_train
LFU_34491544,1,spatial_train
LFU_34495032,0,spatial_train
LFU_34500877,1,spatial_train
LFU_34500878,1,spatial_train
LFU_34502401,10,spatial_train
LFU_34502412,10,spatial_train
LFU_34502413,10,spatial_train
LFU_34502540,15,spatial_train
LFU_34505031,1,spatial_train
LFU_34510971,4,spatial_train
LFU_34512420,4,spatial_train
LFU_34512423,8,spatial_train
LFU_34512425,15,spatial_train
LFU_34512426,4,spatial_train
LFU_34512427,8,spatial_holdout
LFU_34512429,0,spatial_train
LFU_34515030,10,spatial_train
LFU_34515031,10,spatial_train
LFU_34522457,16,spatial_train
LFU_34522459,8,spatial_train
LFU_34522461,8,spatial_train
LFU_34522464,8,spatial_train
LFU_34522477,19,spatial_train
LFU_34522486,4,spatial_train
LFU_34522487,4,spatial_train
LFU_34522488,4,spatial_train
LFU_34522490,8,spatial_train
LFU_34522492,19,spatial_train
LFU_34522495,19,spatial_train
LFU_34522496,19,spatial_train
LFU_34522497,8,spatial_train
LFU_34532500,8,spatial_train
LFU_34532501,8,spatial_train
LFU_34532503,8,spatial_train
LFU_34532504,8,spatial_train
LFU_34532509,13,spatial_train
LFU_34532511,8,spatial_train
LFU_34532512,8,spatial_train
LFU_34532517,13,spatial_holdout
LFU_34532521,8,spatial_train
LFU_34532523,8,spatial_train
LFU_35396712,10,spatial_train
LFU_35396713,10,spatial_train
LFU_35405930,9,spatial_train
LFU_35406384,4,spatial_train
LFU_35406530,10,spatial_train
LFU_35412785,9,spatial_train
LFU_35416166,4,spatial_train
LFU_35416168,9,spatial_train
LFU_35416176,17,spatial_train
LFU_35416180,4,spatial_train
LFU_35422710,4,spatial_train
LFU_35432326,19,spatial_train
LFU_35432435,4,spatial_holdout
LFU_35432590,14,spatial_train
LFU_35442150,1,spatial_train
LFU_35442151,1,spatial_train
LFU_35442250,2,spatial_holdout
LFU_35442251,2,spatial_train
LFU_35442253,2,spatial_train
LFU_35442254,2,spatial_train
LFU_35442256,2,spatial_train
LFU_35459952,7,spatial_train
LFU_35459954,19,spatial_train
LFU_35481611,15,spatial_train
LFU_35481952,7,spatial_train
LFU_35485390,15,spatial_train
LFU_35512550,17,spatial_train
LFU_35522580,10,spatial_train
LFU_35522582,0,spatial_train
LFU_35522583,4,spatial_train
LFU_35522584,10,spatial_train
LFU_35522585,4,spatial_train
LFU_35522592,0,spatial_train
LFU_35522593,0,spatial_train
LFU_35522594,4,spatial_train
LFU_35532622,13,spatial_train
LFU_35532623,13,spatial_train
LFU_35532624,4,spatial_train
LFU_35532626,4,spatial_train
LFU_35532628,13,spatial_train
LFU_35532630,4,spatial_train
LFU_35532632,13,spatial_train
LFU_35532634,13,spatial_train
LFU_35532636,12,spatial_train
LFU_35532638,4,spatial_train
LFU_35535245,13,spatial_train
LFU_36412060,12,spatial_holdout
LFU_36412061,12,spatial_train
LFU_36412062,12,spatial_train
LFU_36413850,0,spatial_train
LFU_36413851,0,spatial_train
LFU_36441930,7,spatial_train
LFU_36441931,7,spatial_train
LFU_36441932,7,spatial_train
LFU_36441935,15,spatial_train
LFU_36441936,16,spatial_train
LFU_36441944,10,spatial_train
LFU_36441946,0,spatial_holdout
LFU_36441950,7,spatial_train
LFU_36441951,7,spatial_train
LFU_36441968,16,spatial_train
LFU_36441970,7,spatial_train
LFU_36441971,7,spatial_train
LFU_36441972,7,spatial_train
LFU_36441976,7,spatial_train
LFU_36441981,1,spatial_train
LFU_36441990,2,spatial_holdout
LFU_36441991,7,spatial_train
LFU_36451317,4,spatial_train
LFU_36451328,4,spatial_train
LFU_36451329,4,spatial_train
LFU_36451340,19,spatial_train
LFU_36451341,19,spatial_train
LFU_36451342,19,spatial_train
LFU_36451351,12,spatial_train
LFU_36451352,12,spatial_train
LFU_36451921,0,spatial_train
LFU_36451922,0,spatial_train
LFU_36451938,0,spatial_train
LFU_36451939,0,spatial_train
LFU_36459946,19,spatial_train
LFU_36461325,4,spatial_train
LFU_36461326,4,spatial_train
LFU_36461327,4,spatial_train
LFU_36465000,4,spatial_train
LFU_36465001,4,spatial_train
LFU_36471633,19,spatial_train
LFU_36471635,4,spatial_train
LFU_36471636,4,spatial_train
LFU_36480941,18,spatial_train
LFU_36481586,18,spatial_train
LFU_36481587,18,spatial_train
LFU_36491640,18,spatial_train
LFU_36500580,15,spatial_train
LFU_36501660,10,spatial_train
LFU_36501661,10,spatial_train
LFU_36505189,2,spatial_train
LFU_36511628,10,spatial_train
LFU_36520280,10,spatial_train
LFU_36521678,4,spatial_train
LFU_36522651,10,spatial_train
LFU_36532601,19,spatial_train
LFU_36532653,19,spatial_train
LFU_36532655,6,spatial_train
LFU_36532660,19,spatial_train
LFU_36532663,6,spatial_holdout
LFU_36532664,6,spatial_holdout
LFU_36532666,10,spatial_train
LFU_36532674,6,spatial_train
LFU_36532677,7,spatial_train
LFU_36532681,19,spatial_train
LFU_36532684,6,spatial_train
LFU_36532685,6,spatial_train
LFU_36532690,7,spatial_train
LFU_37413680,15,spatial_train
LFU_37413681,15,spatial_train
LFU_37413733,0,spatial_train
LFU_37413734,0,spatial_train
LFU_37413750,15,spatial_train
LFU_37413760,10,spatial_train
LFU_37413820,4,spatial_holdout
LFU_37413822,4,spatial_train
LFU_37421572,16,spatial_train
LFU_37423400,15,spatial_train
LFU_37431578,4,spatial_train
LFU_37431579,15,spatial_train
LFU_37431581,15,spatial_train
LFU_37431605,0,spatial_train
LFU_37431606,15,spatial_train
LFU_37431607,15,spatial_train
LFU_37431614,15,spatial_train
LFU_37431615,15,spatial_train
LFU_37431616,15,spatial_train
LFU_37431651,15,spatial_train
LFU_37441682,18,spatial_train
LFU_37441817,18,spatial_train
LFU_37441820,18,spatial_train
LFU_37441837,9,spatial_train
LFU_37441838,9,spatial_train
LFU_37441839,9,spatial_train
LFU_37441840,17,spatial_train
LFU_37441852,16,spatial_train
LFU_37441853,17,spatial_train
LFU_37441882,18,spatial_train
LFU_37451300,18,spatial_holdout
LFU_37451400,19,spatial_train
LFU_37451900,10,spatial_train
LFU_37451901,10,spatial_train
LFU_37451902,10,spatial_train
LFU_37451906,0,spatial_train
LFU_37451911,18,spatial_train
LFU_37451912,18,spatial_train
LFU_37465064,0,spatial_train
LFU_37465066,18,spatial_train
LFU_37465069,7,spatial_train
LFU_37471642,7,spatial_train
LFU_37471699,16,spatial_train
LFU_37471707,4,spatial_train
LFU_37475042,7,spatial_train
LFU_37491644,0,spatial_train
LFU_37511768,10,spatial_train
LFU_37511772,1,spatial_train
LFU_37511774,1,spatial_train
LFU_37520272,0,spatial_train
LFU_37529010,12,spatial_holdout
LFU_37529019,17,spatial_holdout
LFU_37529023,15,spatial_train
LFU_37529025,17,spatial_train
LFU_37530165,10,spatial_train
LFU_37530262,14,spatial_train
LFU_37530420,7,spatial_train
LFU_37532730,10,spatial_train
LFU_37532731,7,spatial_train
LFU_37532733,4,spatial_train
LFU_37532735,4,spatial_train
LFU_37532740,4,spatial_train
LFU_37539026,12,spatial_train
LFU_37539029,18,spatial_train
LFU_37539033,4,spatial_train
LFU_37539034,4,spatial_train
LFU_37539047,7,spatial_train
LFU_37539048,4,spatial_train
LFU_37539423,7,spatial_holdout
LFU_37539425,7,spatial_train
LFU_38404660,10,spatial_train
LFU_38404670,0,spatial_train
LFU_38413420,10,spatial_holdout
LFU_38413421,10,spatial_train
LFU_38413440,0,spatial_train
LFU_38413441,0,spatial_holdout
LFU_38413442,0,spatial_train
LFU_38413453,4,spatial_train
LFU_38413454,4,spatial_train
LFU_38413485,0,spatial_train
LFU_38413486,0,spatial_train
LFU_38413490,10,spatial_train
LFU_38421562,10,spatial_train
LFU_38421566,18,spatial_train
LFU_38421580,18,spatial_train
LFU_38421581,18,spatial_train
LFU_38423250,10,spatial_train
LFU_38431487,4,spatial_train
LFU_38431490,4,spatial_train
LFU_38431515,4,spatial_train
LFU_38431580,15,spatial_train
LFU_38431585,18,spatial_train
LFU_38441717,15,spatial_train
LFU_38441727,4,spatial_train
LFU_38441729,4,spatial_train
LFU_38441730,4,spatial_train
LFU_38441737,15,spatial_train
LFU_38441738,15,spatial_train
LFU_38441739,15,spatial_train
LFU_38441747,0,spatial_train
LFU_38441748,18,spatial_train
LFU_38441749,18,spatial_train
LFU_38441750,18,spatial_train
LFU_38441774,9,spatial_train
LFU_38441781,16,spatial_train
LFU_38441782,16,spatial_train
LFU_38441783,16,spatial_train
LFU_38441785,16,spatial_train
LFU_38451286,18,spatial_train
LFU_38451306,15,spatial_train
LFU_38451375,1,spatial_train
LFU_38451384,4,spatial_train
