id,cluster,spatial_split
LFU_28401185,0,spatial_train
LFU_28410213,0,spatial_train
LFU_28410218,0,spatial_train
LFU_28410220,0,spatial_train
LFU_28410225,0,spatial_holdout
LFU_28410228,0,spatial_holdout
LFU_28410230,0,spatial_holdout
LFU_28410240,0,spatial_train
LFU_28428204,0,spatial_train
LFU_28438014,0,spatial_train
LFU_28438060,0,spatial_train
LFU_28438063,0,spatial_train
LFU_28438064,0,spatial_train
LFU_28438066,0,spatial_train
LFU_28438100,0,spatial_train
LFU_28438101,0,spatial_train
LFU_28438109,0,spatial_train
LFU_28438120,0,spatial_train
LFU_28438121,0,spatial_train
LFU_28438122,0,spatial_train
LFU_28441301,0,spatial_train
LFU_28441303,0,spatial_train
LFU_28443405,0,spatial_train
LFU_28470002,0,spatial_train
LFU_28481093,0,spatial_train
LFU_28500636,0,spatial_train
LFU_28500652,0,spatial_train
LFU_28501101,0,spatial_train
LFU_28501105,0,spatial_train
LFU_28501108,0,spatial_train
LFU_28501111,0,spatial_train
LFU_28510982,0,spatial_train
LFU_28511201,0,spatial_train
LFU_28511204,0,spatial_train
LFU_28511207,0,spatial_train
LFU_28511210,0,spatial_train
LFU_28511229,0,spatial_train
LFU_28511230,0,spatial_train
LFU_28511231,0,spatial_train
LFU_28519035,0,spatial_train
LFU_28521228,0,spatial_train
LFU_28521235,0,spatial_train
LFU_29341721,0,spatial_train
LFU_29341722,0,spatial_train
LFU_29350020,0,spatial_train
LFU_29350021,0,spatial_train
LFU_29360016,0,spatial_train
LFU_29360017,0,spatial_train
LFU_29370007,0,spatial_train
LFU_29370009,0,spatial_train
LFU_29370010,0,spatial_train
LFU_29370011,0,spatial_train
LFU_29391201,0,spatial_train
LFU_29391202,0,spatial_train
LFU_29391203,0,spatial_train
LFU_29400520,0,spatial_train
LFU_29400544,0,spatial_train
LFU_29400562,0,spatial_train
LFU_29410540,0,spatial_train
LFU_29410630,0,spatial_train
LFU_29410640,0,spatial_train
LFU_29410650,0,spatial_train
LFU_29428205,0,spatial_train
LFU_29428250,0,spatial_train
LFU_29438110,0,spatial_train
LFU_29438430,0,spatial_train
LFU_29438509,0,spatial_train
LFU_29463383,0,spatial_train
LFU_29463384,0,spatial_train
LFU_29463385,0,spatial_train
LFU_29470010,0,spatial_train
LFU_29472968,0,spatial_train
LFU_29472981,0,spatial_train
LFU_29481334,0,spatial_train
LFU_29481335,0,spatial_train
LFU_29481337,0,spatial_train
LFU_29483281,0,spatial_train
LFU_29484282,0,spatial_train
LFU_29490617,0,spatial_train
LFU_29490630,0,spatial_train
LFU_29490631,0,spatial_train
LFU_29490632,0,spatial_train
LFU_29490633,0,spatial_train
LFU_29490634,0,spatial_train
LFU_29501403,0,spatial_train
LFU_29501404,0,spatial_train
LFU_29501405,0,spatial_train
LFU_29510149,0,spatial_train
LFU_29510657,0,spatial_train
LFU_29510999,0,spatial_train
LFU_29519002,0,spatial_train
LFU_29519012,0,spatial_train
LFU_29519013,0,spatial_train
LFU_29519017,0,spatial_train
LFU_29519020,0,spatial_train
LFU_29519021,0,spatial_train
LFU_29519023,0,spatial_train
LFU_29519026,0,spatial_train
LFU_29519030,0,spatial_train
LFU_29519040,0,spatial_train
LFU_29519042,0,spatial_train
LFU_29519045,0,spatial_train
LFU_29519047,0,spatial_train
LFU_30360035,0,spatial_train
LFU_30360036,0,spatial_train
LFU_30370039,0,spatial_train
LFU_30370040,0,spatial_train
LFU_30370046,0,spatial_train
LFU_30370047,0,spatial_train
LFU_30370048,0,spatial_train
LFU_30370060,0,spatial_train
LFU_30380005,0,spatial_train
LFU_30390001,0,spatial_train
LFU_30390010,0,spatial_train
LFU_30400558,0,spatial_train
LFU_30400566,0,spatial_train
LFU_30400574,0,spatial_train
LFU_30400580,0,spatial_train
LFU_30400591,0,spatial_train
LFU_30401381,0,spatial_train
LFU_30401382,0,spatial_train
LFU_30401383,0,spatial_train
LFU_30410700,0,spatial_train
LFU_30410900,0,spatial_train
LFU_30429033,0,spatial_train
LFU_30429034,0,spatial_train
LFU_30429043,0,spatial_train
LFU_30429044,0,spatial_train
LFU_30429045,0,spatial_train
LFU_30429065,0,spatial_holdout
LFU_30429066,0,spatial_holdout
LFU_30429067,0,spatial_holdout
LFU_30429068,0,spatial_holdout
LFU_30429666,0,spatial_train
LFU_30429700,0,spatial_train
LFU_30429701,0,spatial_train
LFU_30429750,0,spatial_train
LFU_30438393,0,spatial_train
LFU_30438394,0,spatial_train
LFU_30438395,0,spatial_train
LFU_30438402,0,spatial_train
LFU_30438404,0,spatial_train
LFU_30438511,0,spatial_train
LFU_30448600,0,spatial_train
LFU_30453790,0,spatial_train
LFU_30460968,0,spatial_train
LFU_30460969,0,spatial_train
LFU_30461768,0,spatial_train
LFU_30463568,0,spatial_train
LFU_30463569,0,spatial_train
LFU_30470030,0,spatial_train
LFU_30470031,0,spatial_train
LFU_30470368,0,spatial_train
LFU_30470369,0,spatial_train
LFU_30471179,0,spatial_train
LFU_30472268,0,spatial_train
LFU_30473068,0,spatial_train
LFU_30476001,0,spatial_train
LFU_30476003,0,spatial_train
LFU_30480881,0,spatial_train
LFU_30481528,0,spatial_train
LFU_30481529,0,spatial_train
LFU_30491504,0,spatial_train
LFU_30491509,0,spatial_holdout
LFU_30491510,0,spatial_holdout
LFU_30491511,0,spatial_holdout
LFU_30491512,0,spatial_holdout
LFU_30491513,0,spatial_holdout
LFU_30491514,0,spatial_holdout
LFU_30491527,0,spatial_train
LFU_30491532,0,spatial_train
LFU_30491533,0,spatial_train
LFU_30500621,0,spatial_train
LFU_30509090,0,spatial_train
LFU_30509092,0,spatial_train
LFU_31391523,0,spatial_train
LFU_31391541,0,spatial_train
LFU_31391622,0,spatial_train
LFU_31391801,0,spatial_train
LFU_31400820,0,spatial_train
LFU_31400830,0,spatial_train
LFU_31409918,0,spatial_train
LFU_31410787,0,spatial_train
LFU_31410788,0,spatial_train
LFU_31419708,0,spatial_train
LFU_31419709,0,spatial_train
LFU_31419710,0,spatial_train
LFU_31419712,0,spatial_train
LFU_31419861,0,spatial_train
LFU_31429400,0,spatial_train
LFU_31429402,0,spatial_train
LFU_31429757,0,spatial_train
LFU_31439300,0,spatial_train
LFU_31445100,0,spatial_train
LFU_31445101,0,spatial_train
LFU_31445105,0,spatial_train
LFU_31445115,0,spatial_train
LFU_31449104,0,spatial_train
LFU_31449105,0,spatial_train
LFU_31449107,0,spatial_holdout
LFU_31449108,0,spatial_holdout
LFU_31449109,0,spatial_holdout
LFU_31449110,0,spatial_holdout
LFU_31449210,0,spatial_train
LFU_31449211,0,spatial_train
LFU_31449212,0,spatial_train
LFU_31454608,0,spatial_train
LFU_31454653,0,spatial_train
LFU_31455202,0,spatial_train
LFU_31464501,0,spatial_train
LFU_31464518,0,spatial_train
LFU_31464520,0,spatial_train
LFU_31464605,0,spatial_train
LFU_31464607,0,spatial_train
LFU_31464700,0,spatial_train
LFU_31464705,0,spatial_train
LFU_31464706,0,spatial_train
LFU_31471802,0,spatial_train
LFU_31471805,0,spatial_train
LFU_31471806,0,spatial_train
LFU_31471807,0,spatial_train
LFU_31471808,0,spatial_train
LFU_31471810,0,spatial_train
LFU_31471812,0,spatial_train
LFU_31471813,0,spatial_train
LFU_31471816,0,spatial_train
LFU_31471818,0,spatial_train
LFU_31471820,0,spatial_train
LFU_31471821,0,spatial_train
LFU_31480594,0,spatial_train
LFU_31481174,0,spatial_holdout
LFU_31481186,0,spatial_holdout
LFU_31481901,0,spatial_train
LFU_31481902,0,spatial_train
LFU_31481904,0,spatial_train
LFU_31481905,0,spatial_train
LFU_31481908,0,spatial_train
LFU_31481912,0,spatial_train
LFU_31481914,0,spatial_train
LFU_31481916,0,spatial_train
LFU_31481920,0,spatial_train
LFU_31481921,0,spatial_train
LFU_31481922,0,spatial_train
LFU_31481923,0,spatial_holdout
LFU_31481924,0,spatial_train
LFU_31481925,0,spatial_train
LFU_31481928,0,spatial_holdout
LFU_31481929,0,spatial_holdout
LFU_31481930,0,spatial_holdout
LFU_31481932,0,spatial_train
LFU_31481933,0,spatial_train
LFU_31481962,0,spatial_train
LFU_31481963,0,spatial_train
LFU_31481994,0,spatial_train
LFU_31481995,0,spatial_train
LFU_31490600,0,spatial_train
LFU_31491980,0,spatial_train
LFU_31491981,0,spatial_train
LFU_31491982,0,spatial_train
LFU_31491988,0,spatial_train
LFU_31500622,0,spatial_train
LFU_31500975,0,spatial_train
LFU_31502019,0,spatial_train
LFU_31502021,0,spatial_train
LFU_31502025,0,spatial_train
LFU_31502026,0,spatial_train
LFU_31502029,0,spatial_train
LFU_31502031,0,spatial_train
LFU_31502033,0,spatial_train
LFU_31502036,0,spatial_train
LFU_31502037,0,spatial_train
LFU_31502039,0,spatial_train
LFU_31502044,0,spatial_train
LFU_31502053,0,spatial_train
LFU_31502055,0,spatial_train
LFU_31502059,0,spatial_train
LFU_31502069,0,spatial_train
LFU_31502075,0,spatial_train
LFU_31502091,0,spatial_train
LFU_31506005,0,spatial_train
LFU_31510212,0,spatial_train
LFU_31512060,0,spatial_train
LFU_31512062,0,spatial_train
LFU_31512063,0,spatial_train
LFU_32392310,0,spatial_train
LFU_32392350,0,spatial_train
LFU_32392351,0,spatial_train
LFU_32417780,0,spatial_train
LFU_32419870,0,spatial_train
LFU_32419879,0,spatial_train
LFU_32419880,0,spatial_train
LFU_32429403,0,spatial_train
LFU_32429404,0,spatial_train
LFU_32445001,0,spatial_train
LFU_32445310,0,spatial_train
LFU_32449202,0,spatial_train
LFU_32449203,0,spatial_train
LFU_32449204,0,spatial_train
LFU_32449205,0,spatial_train
LFU_32449206,0,spatial_train
LFU_32449209,0,spatial_train
LFU_32449210,0,spatial_train
LFU_32449211,0,spatial_train
LFU_32454661,0,spatial_train
LFU_32454663,0,spatial_train
LFU_32454665,0,spatial_train
LFU_32455002,0,spatial_train
LFU_32455003,0,spatial_train
LFU_32455305,0,spatial_train
LFU_32455411,0,spatial_train
LFU_32455414,0,spatial_train
LFU_32455418,0,spatial_train
LFU_32455420,0,spatial_train
LFU_32462086,0,spatial_train
LFU_32462087,0,spatial_train
LFU_32464600,0,spatial_train
LFU_32464601,0,spatial_train
LFU_32464605,0,spatial_train
LFU_32464606,0,spatial_train
LFU_32465301,0,spatial_train
LFU_32465430,0,spatial_train
LFU_32471945,0,spatial_train
LFU_32471947,0,spatial_train
LFU_32471948,0,spatial_train
LFU_32471949,0,spatial_train
LFU_32471950,0,spatial_train
LFU_32471954,0,spatial_train
LFU_32471955,0,spatial_train
LFU_32471958,0,spatial_train
LFU_32472089,0,spatial_train
LFU_32481965,0,spatial_train
LFU_32481966,0,spatial_train
LFU_32481967,0,spatial_train
LFU_32482083,0,spatial_train
LFU_32492085,0,spatial_train
LFU_32502100,0,spatial_train
LFU_32502101,0,spatial_train
LFU_32502103,0,spatial_train
LFU_32502104,0,spatial_train
LFU_32502107,0,spatial_train
LFU_32502110,0,spatial_train
LFU_32502112,0,spatial_train
LFU_32502114,0,spatial_train
LFU_32502115,0,spatial_train
LFU_32502116,0,spatial_train
LFU_32502121,0,spatial_train
LFU_32502122,0,spatial_train
LFU_32502123,0,spatial_train
LFU_32502124,0,spatial_train
LFU_32502125,0,spatial_train
LFU_32502126,0,spatial_train
LFU_32502127,0,spatial_train
LFU_32502128,0,spatial_train
LFU_32502129,0,spatial_train
LFU_32502131,0,spatial_train
LFU_32502137,0,spatial_train
LFU_32502140,0,spatial_train
LFU_32502171,0,spatial_train
LFU_32510209,0,spatial_train
LFU_32510955,0,spatial_train
LFU_32512140,0,spatial_train
LFU_32512144,0,spatial_train
LFU_32512145,0,spatial_train
LFU_32512147,0,spatial_train
LFU_32512148,0,spatial_train
LFU_32512149,0,spatial_train
LFU_32512150,0,spatial_train
LFU_32512151,0,spatial_train
LFU_32512152,0,spatial_train
LFU_32512157,0,spatial_train
LFU_32512166,0,spatial_train
LFU_32512169,0,spatial_train
LFU_32520960,0,spatial_train
LFU_32522181,0,spatial_train
LFU_32522182,0,spatial_train
LFU_32522183,0,spatial_train
LFU_32522184,0,spatial_train
LFU_32529241,0,spatial_train
LFU_32529250,0,spatial_train
LFU_33392107,0,spatial_train
LFU_33392108,0,spatial_train
LFU_33392110,0,spatial_train
LFU_33392320,0,spatial_train
LFU_33407952,0,spatial_train
LFU_33417726,0,spatial_train
LFU_33419914,0,spatial_train
LFU_33419915,0,spatial_train
LFU_33419916,0,spatial_train
LFU_33427122,0,spatial_train
LFU_33427123,0,spatial_train
LFU_33427310,0,spatial_train
LFU_33427350,0,spatial_train
LFU_33427351,0,spatial_train
LFU_33427520,0,spatial_train
LFU_33437070,0,spatial_train
LFU_33437090,0,spatial_train
LFU_33437091,0,spatial_train
LFU_33437106,0,spatial_train
LFU_33437130,0,spatial_train
LFU_33437210,0,spatial_train
LFU_33437220,0,spatial_train
LFU_33442430,0,spatial_train
LFU_33442484,0,spatial_train
LFU_33447102,0,spatial_train
LFU_33447300,0,spatial_train
LFU_33452450,0,spatial_train
LFU_33452451,0,spatial_train
LFU_33452454,0,spatial_train
LFU_33455011,0,spatial_train
LFU_33455015,0,spatial_train
LFU_33455021,0,spatial_train
LFU_33455424,0,spatial_train
LFU_33455425,0,spatial_train
LFU_33455426,0,spatial_train
LFU_33465504,0,spatial_train
LFU_33465505,0,spatial_train
LFU_33465506,0,spatial_train
LFU_33470881,0,spatial_train
LFU_33470916,0,spatial_train
LFU_33470920,0,spatial_train
LFU_33470959,0,spatial_train
LFU_33471550,0,spatial_train
LFU_33482200,0,spatial_train
LFU_33502240,0,spatial_train
LFU_33502241,0,spatial_train
LFU_33502242,0,spatial_train
LFU_33502243,0,spatial_train
LFU_33502244,0,spatial_train
LFU_33502248,0,spatial_train
LFU_33502252,0,spatial_train
LFU_33502260,0,spatial_train
LFU_33510961,0,spatial_train
LFU_33512272,0,spatial_train
LFU_33512273,0,spatial_train
LFU_33512275,0,spatial_train
LFU_33512278,0,spatial_train
LFU_33512279,0,spatial_train
LFU_33512281,0,spatial_train
LFU_33512283,0,spatial_train
LFU_33512285,0,spatial_train
LFU_33512288,0,spatial_train
LFU_33512289,0,spatial_train
LFU_33512290,0,spatial_train
LFU_33512291,0,spatial_train
LFU_33512293,0,spatial_train
LFU_33520964,0,spatial_train
LFU_33520965,0,spatial_train
LFU_33520966,0,spatial_train
LFU_33520968,0,spatial_train
LFU_33522320,0,spatial_train
LFU_33522321,0,spatial_train
LFU_33522325,0,spatial_train
LFU_33522326,0,spatial_train
LFU_33522329,0,spatial_train
LFU_33522332,0,spatial_train
LFU_33522333,0,spatial_train
LFU_33522336,0,spatial_train
LFU_33522337,0,spatial_train
LFU_33522339,0,spatial_train
LFU_33522341,0,spatial_train
LFU_33522342,0,spatial_train
LFU_33522344,0,spatial_train
LFU_33522347,0,spatial_train
LFU_33532380,0,spatial_train
LFU_33532381,0,spatial_train
LFU_33532388,0,spatial_train
LFU_33532390,0,spatial_train
LFU_34392120,0,spatial_train
LFU_34392121,0,spatial_train
LFU_34392122,0,spatial_train
LFU_34396780,0,spatial_train
LFU_34402050,0,spatial_train
LFU_34407725,0,spatial_train
LFU_34416018,0,spatial_train
LFU_34416125,0,spatial_train
LFU_34417713,0,spatial_train
LFU_34426005,0,spatial_train
LFU_34426013,0,spatial_train
LFU_34426014,0,spatial_train
LFU_34426022,0,spatial_train
LFU_34426024,0,spatial_train
LFU_34426025,0,spatial_train
LFU_34426100,0,spatial_train
LFU_34426101,0,spatial_train
LFU_34426110,0,spatial_train
LFU_34427480,0,spatial_train
LFU_34427481,0,spatial_train
LFU_34442481,0,spatial_train
LFU_34447010,0,spatial_train
LFU_34447012,0,spatial_train
LFU_34447013,0,spatial_train
LFU_34447060,0,spatial_train
LFU_34447061,0,spatial_train
LFU_34447063,0,spatial_train
LFU_34471523,0,spatial_train
LFU_34471563,0,spatial_train
LFU_34471564,0,spatial_train
LFU_34480961,0,spatial_train
LFU_34480966,0,spatial_train
LFU_34481534,0,spatial_train
LFU_34481535,0,spatial_train
LFU_34481536,0,spatial_train
LFU_34491542,0,spatial_train
LFU_34491543,0,spatial_train
LFU_34491544,0,spatial_train
LFU_34495032,0,spatial_train
LFU_34500877,0,spatial_train
LFU_34500878,0,spatial_train
LFU_34502401,0,spatial_train
LFU_34502412,0,spatial_train
LFU_34502413,0,spatial_train
LFU_34502540,0,spatial_train
LFU_34505031,0,spatial_train
LFU_34510971,0,spatial_train
LFU_34512420,0,spatial_train
LFU_34512423,0,spatial_train
LFU_34512425,0,spatial_train
LFU_34512426,0,spatial_train
LFU_34512427,0,spatial_train
LFU_34512429,0,spatial_train
LFU_34515030,0,spatial_train
LFU_34515031,0,spatial_train
LFU_34522457,0,spatial_train
LFU_34522459,0,spatial_train
LFU_34522461,0,spatial_train
LFU_34522464,0,spatial_train
LFU_34522477,0,spatial_train
LFU_34522486,0,spatial_train
LFU_34522487,0,spatial_train
LFU_34522488,0,spatial_train
LFU_34522490,0,spatial_train
LFU_34522492,0,spatial_train
LFU_34522495,0,spatial_train
LFU_34522496,0,spatial_train
LFU_34522497,0,spatial_train
LFU_34532500,0,spatial_train
LFU_34532501,0,spatial_train
LFU_34532503,0,spatial_train
LFU_34532504,0,spatial_train
LFU_34532509,0,spatial_train
LFU_34532511,0,spatial_train
LFU_34532512,0,spatial_train
LFU_34532517,0,spatial_train
LFU_34532521,0,spatial_train
LFU_34532523,0,spatial_train
LFU_35396712,0,spatial_train
LFU_35396713,0,spatial_train
LFU_35405930,0,spatial_train
LFU_35406384,0,spatial_train
LFU_35406530,0,spatial_train
LFU_35412785,0,spatial_train
LFU_35416166,0,spatial_train
LFU_35416168,0,spatial_train
LFU_35416176,0,spatial_train
LFU_35416180,0,spatial_train
LFU_35422710,0,spatial_train
LFU_35432326,0,spatial_train
LFU_35432435,0,spatial_train
LFU_35432590,0,spatial_train
LFU_35442150,0,spatial_train
LFU_35442151,0,spatial_train
LFU_35442250,0,spatial_holdout
LFU_35442251,0,spatial_holdout
LFU_35442253,0,spatial_train
LFU_35442254,0,spatial_train
LFU_35442256,0,spatial_holdout
LFU_35459952,0,spatial_train
LFU_35459954,0,spatial_train
LFU_35481611,0,spatial_train
LFU_35481952,0,spatial_train
LFU_35485390,0,spatial_train
LFU_35512550,0,spatial_train
LFU_35522580,0,spatial_train
LFU_35522582,0,spatial_train
LFU_35522583,0,spatial_train
LFU_35522584,0,spatial_train
LFU_35522585,0,spatial_train
LFU_35522592,0,spatial_train
LFU_35522593,0,spatial_train
LFU_35522594,0,spatial_train
LFU_35532622,0,spatial_train
LFU_35532623,0,spatial_train
LFU_35532624,0,spatial_train
LFU_35532626,0,spatial_train
LFU_35532628,0,spatial_train
LFU_35532630,0,spatial_train
LFU_35532632,0,spatial_train
LFU_35532634,0,spatial_train
LFU_35532636,0,spatial_train
LFU_35532638,0,spatial_train
LFU_35535245,0,spatial_train
LFU_36412060,0,spatial_train
LFU_36412061,0,spatial_train
LFU_36412062,0,spatial_train
LFU_36413850,0,spatial_train
LFU_36413851,0,spatial_train
LFU_36441930,0,spatial_train
LFU_36441931,0,spatial_train
LFU_36441932,0,spatial_train
LFU_36441935,0,spatial_train
LFU_36441936,0,spatial_train
LFU_36441944,0,spatial_train
LFU_36441946,0,spatial_train
LFU_36441950,0,spatial_train
LFU_36441951,0,spatial_train
LFU_36441968,0,spatial_train
LFU_36441970,0,spatial_holdout
LFU_36441971,0,spatial_holdout
LFU_36441972,0,spatial_holdout
LFU_36441976,0,spatial_train
LFU_36441981,0,spatial_train
LFU_36441990,0,spatial_train
LFU_36441991,0,spatial_train
LFU_36451317,0,spatial_train
LFU_36451328,0,spatial_train
LFU_36451329,0,spatial_train
LFU_36451340,0,spatial_train
LFU_36451341,0,spatial_train
LFU_36451342,0,spatial_train
LFU_36451351,0,spatial_train
LFU_36451352,0,spatial_train
LFU_36451921,0,spatial_train
LFU_36451922,0,spatial_train
LFU_36451938,0,spatial_train
LFU_36451939,0,spatial_train
LFU_36459946,0,spatial_train
LFU_36461325,0,spatial_train
LFU_36461326,0,spatial_train
LFU_36461327,0,spatial_train
LFU_36465000,0,spatial_train
LFU_36465001,0,spatial_train
LFU_36471633,0,spatial_train
LFU_36471635,0,spatial_train
LFU_36471636,0,spatial_train
LFU_36480941,0,spatial_train
LFU_36481586,0,spatial_train
LFU_36481587,0,spatial_train
LFU_36491640,0,spatial_train
LFU_36500580,0,spatial_train
LFU_36501660,0,spatial_train
LFU_36501661,0,spatial_train
LFU_36505189,0,spatial_train
LFU_36511628,0,spatial_train
LFU_36520280,0,spatial_train
LFU_36521678,0,spatial_train
LFU_36522651,0,spatial_train
LFU_36532601,0,spatial_train
LFU_36532653,0,spatial_train
LFU_36532655,0,spatial_train
LFU_36532660,0,spatial_train
LFU_36532663,0,spatial_holdout
LFU_36532664,0,spatial_train
LFU_36532666,0,spatial_train
LFU_36532674,0,spatial_train
LFU_36532677,0,spatial_train
LFU_36532681,0,spatial_train
LFU_36532684,0,spatial_train
LFU_36532685,0,spatial_holdout
LFU_36532690,0,spatial_train
LFU_37413680,0,spatial_train
LFU_37413681,0,spatial_train
LFU_37413733,0,spatial_train
LFU_37413734,0,spatial_train
LFU_37413750,0,spatial_train
LFU_37413760,0,spatial_train
LFU_37413820,0,spatial_train
LFU_37413822,0,spatial_train
LFU_37421572,0,spatial_train
LFU_37423400,0,spatial_train
LFU_37431578,0,spatial_train
LFU_37431579,0,spatial_train
LFU_37431581,0,spatial_train
LFU_37431605,0,spatial_train
LFU_37431606,0,spatial_train
LFU_37431607,0,spatial_holdout
LFU_37431614,0,spatial_holdout
LFU_37431615,0,spatial_holdout
LFU_37431616,0,spatial_holdout
LFU_37431651,0,spatial_train
LFU_37441682,0,spatial_train
LFU_37441817,0,spatial_train
LFU_37441820,0,spatial_train
LFU_37441837,0,spatial_holdout
LFU_37441838,0,spatial_holdout
LFU_37441839,0,spatial_holdout
LFU_37441840,0,spatial_train
LFU_37441852,0,spatial_train
LFU_37441853,0,spatial_train
LFU_37441882,0,spatial_train
LFU_37451300,0,spatial_train
LFU_37451400,0,spatial_train
LFU_37451900,0,spatial_train
LFU_37451901,0,spatial_train
LFU_37451902,0,spatial_train
LFU_37451906,0,spatial_train
LFU_37451911,0,spatial_train
LFU_37451912,0,spatial_train
LFU_37465064,0,spatial_train
LFU_37465066,0,spatial_train
LFU_37465069,0,spatial_train
LFU_37471642,0,spatial_train
LFU_37471699,0,spatial_train
LFU_37471707,0,spatial_train
LFU_37475042,0,spatial_train
LFU_37491644,0,spatial_train
LFU_37511768,0,spatial_train
LFU_37511772,0,spatial_train
LFU_37511774,0,spatial_train
LFU_37520272,0,spatial_train
LFU_37529010,0,spatial_train
LFU_37529019,0,spatial_train
LFU_37529023,0,spatial_train
LFU_37529025,0,spatial_train
LFU_37530165,0,spatial_train
LFU_37530262,0,spatial_train
LFU_37530420,0,spatial_train
LFU_37532730,0,spatial_train
LFU_37532731,0,spatial_train
LFU_37532733,0,spatial_train
LFU_37532735,0,spatial_train
LFU_37532740,0,spatial_train
LFU_37539026,0,spatial_train
LFU_37539029,0,spatial_train
LFU_37539033,0,spatial_train
LFU_37539034,0,spatial_train
LFU_37539047,0,spatial_train
LFU_37539048,0,spatial_train
LFU_37539423,0,spatial_train
LFU_37539425,0,spatial_train
LFU_38404660,0,spatial_train
LFU_38404670,0,spatial_train
LFU_38413420,0,spatial_train
LFU_38413421,0,spatial_train
LFU_38413440,0,spatial_train
LFU_38413441,0,spatial_train
LFU_38413442,0,spatial_train
LFU_38413453,0,spatial_train
LFU_38413454,0,spatial_train
LFU_38413485,0,spatial_train
LFU_38413486,0,spatial_train
LFU_38413490,0,spatial_train
LFU_38421562,0,spatial_train
LFU_38421566,0,spatial_train
LFU_38421580,0,spatial_train
LFU_38421581,0,spatial_train
LFU_38423250,0,spatial_train
LFU_38431487,0,spatial_train
LFU_38431490,0,spatial_train
LFU_38431515,0,spatial_train
LFU_38431580,0,spatial_train
LFU_38431585,0,spatial_train
LFU_38441717,0,spatial_train
LFU_38441727,0,spatial_train
LFU_38441729,0,spatial_train
LFU_38441730,0,spatial_train
LFU_38441737,0,spatial_train
LFU_38441738,0,spatial_train
LFU_38441739,0,spatial_train
LFU_38441747,0,spatial_train
LFU_38441748,0,spatial_train
LFU_38441749,0,spatial_train
LFU_38441750,0,spatial_train
LFU_38441774,0,spatial_train
LFU_38441781,0,spatial_holdout
LFU_38441782,0,spatial_holdout
LFU_38441783,0,spatial_holdout
LFU_38441785,0,spatial_holdout
LFU_38451286,0,spatial_train
LFU_38451306,0,spatial_train
LFU_38451375,0,spatial_train
LFU_38451384,0,spatial_train
LFU_38451395,0,spatial_train
LFU_38460575,0,spatial_train
LFU_38461266,0,spatial_train
LFU_38461741,0,spatial_train
