id,cluster,spatial_split
LFU_31400820,3,spatial_train
LFU_31400830,3,spatial_train
LFU_31409918,0,spatial_train
LFU_31410787,6,spatial_train
LFU_31410788,6,spatial_train
LFU_31419708,18,spatial_train
LFU_31419709,18,spatial_train
LFU_31419710,6,spatial_train
LFU_31419712,6,spatial_holdout
LFU_31419861,0,spatial_train
LFU_31429400,1,spatial_train
LFU_31429402,1,spatial_train
LFU_31429757,6,spatial_train
LFU_31439300,1,spatial_train
LFU_31445100,19,spatial_train
LFU_31445101,19,spatial_train
LFU_31445105,19,spatial_train
LFU_31445115,7,spatial_holdout
LFU_31449104,18,spatial_train
LFU_31449105,19,spatial_train
LFU_31449107,7,spatial_train
LFU_31449108,7,spatial_train
LFU_31449109,7,spatial_train
LFU_31449110,7,spatial_train
LFU_31449210,1,spatial_train
LFU_31449211,1,spatial_train
LFU_31449212,18,spatial_train
LFU_31454608,7,spatial_train
LFU_31454653,7,spatial_train
LFU_31455202,1,spatial_train
LFU_31464501,1,spatial_train
LFU_31464518,16,spatial_train
LFU_31464520,16,spatial_holdout
LFU_31464605,19,spatial_train
LFU_31464607,19,spatial_train
LFU_31464700,3,spatial_train
LFU_31464705,7,spatial_train
LFU_31464706,7,spatial_train
LFU_31471802,19,spatial_train
LFU_31471805,19,spatial_train
LFU_31471806,19,spatial_train
LFU_31471807,7,spatial_train
LFU_31471808,7,spatial_holdout
LFU_31471810,19,spatial_holdout
LFU_31471812,7,spatial_train
LFU_31471813,7,spatial_train
LFU_31471816,19,spatial_train
LFU_31471818,10,spatial_train
LFU_31471820,19,spatial_train
LFU_31471821,19,spatial_train
LFU_31480594,12,spatial_train
LFU_31481174,5,spatial_train
LFU_31481186,5,spatial_train
LFU_31481901,19,spatial_train
LFU_31481902,19,spatial_train
LFU_31481904,14,spatial_train
LFU_31481905,14,spatial_train
LFU_31481908,19,spatial_train
LFU_31481912,12,spatial_train
LFU_31481914,19,spatial_train
LFU_31481916,7,spatial_train
LFU_31481920,12,spatial_train
LFU_31481921,13,spatial_train
LFU_31481922,5,spatial_train
LFU_31481923,5,spatial_train
LFU_31481924,12,spatial_train
LFU_31481925,3,spatial_train
LFU_31481928,5,spatial_train
LFU_31481929,5,spatial_train
LFU_31481930,5,spatial_train
LFU_31481932,10,spatial_holdout
LFU_31481933,5,spatial_train
LFU_31481962,7,spatial_holdout
LFU_31481963,7,spatial_train
LFU_31481994,12,spatial_train
LFU_31481995,12,spatial_train
LFU_31490600,10,spatial_train
LFU_31491980,10,spatial_train
LFU_31491981,10,spatial_train
LFU_31491982,10,spatial_train
LFU_31491988,0,spatial_train
LFU_31500622,11,spatial_holdout
LFU_31500975,11,spatial_train
LFU_31502019,19,spatial_train
LFU_31502021,7,spatial_train
LFU_31502025,6,spatial_holdout
LFU_31502026,1,spatial_train
LFU_31502029,11,spatial_train
LFU_31502031,1,spatial_train
LFU_31502033,19,spatial_holdout
LFU_31502036,1,spatial_train
LFU_31502037,13,spatial_train
LFU_31502039,17,spatial_train
LFU_31502044,3,spatial_train
LFU_31502053,19,spatial_train
LFU_31502055,8,spatial_train
LFU_31502059,3,spatial_train
LFU_31502069,6,spatial_train
LFU_31502075,19,spatial_train
LFU_31502091,19,spatial_train
LFU_31506005,11,spatial_train
LFU_31510212,1,spatial_train
LFU_31512060,1,spatial_train
LFU_31512062,6,spatial_train
LFU_31512063,1,spatial_train
LFU_32392310,3,spatial_train
LFU_32392350,6,spatial_train
LFU_32392351,6,spatial_train
LFU_32417780,19,spatial_train
LFU_32419870,1,spatial_train
LFU_32419879,7,spatial_train
LFU_32419880,7,spatial_holdout
LFU_32429403,1,spatial_train
LFU_32429404,1,spatial_train
LFU_32445001,18,spatial_train
LFU_32445310,7,spatial_train
LFU_32449202,7,spatial_train
LFU_32449203,1,spatial_holdout
LFU_32449204,18,spatial_train
LFU_32449205,18,spatial_train
LFU_32449206,18,spatial_train
LFU_32449209,16,spatial_train
LFU_32449210,7,spatial_train
LFU_32449211,7,spatial_train
LFU_32454661,10,spatial_train
LFU_32454663,7,spatial_train
LFU_32454665,7,spatial_holdout
LFU_32455002,1,spatial_train
LFU_32455003,1,spatial_train
LFU_32455305,7,spatial_train
LFU_32455411,16,spatial_train
LFU_32455414,16,spatial_train
LFU_32455418,16,spatial_train
LFU_32455420,10,spatial_train
LFU_32462086,10,spatial_train
LFU_32462087,10,spatial_holdout
LFU_32464600,14,spatial_train
LFU_32464601,14,spatial_holdout
LFU_32464605,3,spatial_train
LFU_32464606,3,spatial_holdout
LFU_32465301,3,spatial_train
LFU_32465430,7,spatial_train
LFU_32471945,3,spatial_train
LFU_32471947,3,spatial_train
LFU_32471948,19,spatial_train
LFU_32471949,19,spatial_train
LFU_32471950,7,spatial_train
LFU_32471954,18,spatial_holdout
LFU_32471955,18,spatial_train
LFU_32471958,7,spatial_train
LFU_32472089,0,spatial_train
LFU_32481965,0,spatial_train
LFU_32481966,0,spatial_train
LFU_32481967,3,spatial_holdout
LFU_32482083,18,spatial_train
LFU_32492085,18,spatial_train
LFU_32502100,19,spatial_train
LFU_32502101,19,spatial_train
LFU_32502103,19,spatial_train
LFU_32502104,6,spatial_train
LFU_32502107,9,spatial_train
LFU_32502110,12,spatial_train
LFU_32502112,9,spatial_train
LFU_32502114,9,spatial_train
LFU_32502115,19,spatial_train
LFU_32502116,10,spatial_train
LFU_32502121,14,spatial_train
LFU_32502122,3,spatial_train
LFU_32502123,14,spatial_train
LFU_32502124,10,spatial_train
LFU_32502125,10,spatial_train
LFU_32502126,19,spatial_train
LFU_32502127,19,spatial_train
LFU_32502128,3,spatial_holdout
LFU_32502129,6,spatial_train
LFU_32502131,3,spatial_train
LFU_32502137,6,spatial_train
LFU_32502140,9,spatial_train
LFU_32502171,0,spatial_train
LFU_32510209,1,spatial_train
LFU_32510955,6,spatial_train
LFU_32512140,6,spatial_train
LFU_32512144,6,spatial_train
LFU_32512145,6,spatial_train
LFU_32512147,6,spatial_train
LFU_32512148,6,spatial_train
LFU_32512149,6,spatial_train
LFU_32512150,6,spatial_train
LFU_32512151,6,spatial_train
LFU_32512152,6,spatial_train
LFU_32512157,1,spatial_train
LFU_32512166,6,spatial_train
LFU_32512169,6,spatial_train
LFU_32520960,6,spatial_train
LFU_32522181,6,spatial_train
LFU_32522182,11,spatial_train
LFU_32522183,11,spatial_train
LFU_32522184,11,spatial_train
LFU_32529241,11,spatial_train
LFU_32529250,11,spatial_train
LFU_33392107,7,spatial_train
LFU_33392108,7,spatial_train
LFU_33392110,19,spatial_train
LFU_33392320,1,spatial_train
LFU_33407952,10,spatial_holdout
LFU_33417726,10,spatial_train
LFU_33419914,0,spatial_train
LFU_33419915,0,spatial_holdout
LFU_33419916,0,spatial_train
LFU_33427122,6,spatial_train
LFU_33427123,6,spatial_train
LFU_33427310,3,spatial_train
LFU_33427350,1,spatial_train
LFU_33427351,1,spatial_train
LFU_33427520,3,spatial_holdout
LFU_33437070,1,spatial_train
LFU_33437090,10,spatial_train
LFU_33437091,10,spatial_train
LFU_33437106,6,spatial_train
LFU_33437130,1,spatial_train
LFU_33437210,0,spatial_train
LFU_33437220,1,spatial_train
LFU_33442430,14,spatial_train
LFU_33442484,14,spatial_train
LFU_33447102,3,spatial_train
LFU_33447300,0,spatial_train
LFU_33452450,8,spatial_train
LFU_33452451,1,spatial_train
LFU_33452454,7,spatial_train
LFU_33455011,14,spatial_train
LFU_33455015,7,spatial_train
LFU_33455021,14,spatial_train
LFU_33455424,10,spatial_train
LFU_33455425,7,spatial_train
LFU_33455426,7,spatial_train
LFU_33465504,14,spatial_train
LFU_33465505,14,spatial_train
LFU_33465506,14,spatial_train
LFU_33470881,14,spatial_train
LFU_33470916,14,spatial_train
LFU_33470920,14,spatial_holdout
LFU_33470959,14,spatial_train
LFU_33471550,3,spatial_train
LFU_33482200,18,spatial_train
LFU_33502240,3,spatial_train
LFU_33502241,18,spatial_train
LFU_33502242,3,spatial_train
LFU_33502243,19,spatial_train
LFU_33502244,18,spatial_train
LFU_33502248,19,spatial_train
LFU_33502252,19,spatial_train
LFU_33502260,0,spatial_train
LFU_33510961,3,spatial_train
LFU_33512272,6,spatial_train
LFU_33512273,3,spatial_train
LFU_33512275,6,spatial_train
LFU_33512278,3,spatial_train
LFU_33512279,6,spatial_train
LFU_33512281,6,spatial_train
LFU_33512283,6,spatial_train
LFU_33512285,6,spatial_train
LFU_33512288,8,spatial_train
LFU_33512289,3,spatial_holdout
LFU_33512290,6,spatial_train
LFU_33512291,6,spatial_train
LFU_33512293,16,spatial_train
LFU_33520964,6,spatial_holdout
LFU_33520965,1,spatial_train
LFU_33520966,6,spatial_train
LFU_33520968,6,spatial_train
LFU_33522320,6,spatial_train
LFU_33522321,6,spatial_train
LFU_33522325,6,spatial_train
LFU_33522326,6,spatial_holdout
LFU_33522329,6,spatial_train
LFU_33522332,6,spatial_holdout
LFU_33522333,6,spatial_train
LFU_33522336,6,spatial_train
LFU_33522337,6,spatial_train
LFU_33522339,6,spatial_train
LFU_33522341,11,spatial_train
LFU_33522342,6,spatial_train
LFU_33522344,6,spatial_train
LFU_33522347,6,spatial_train
LFU_33532380,6,spatial_train
LFU_33532381,6,spatial_train
LFU_33532388,6,spatial_train
LFU_33532390,6,spatial_train
LFU_34392120,7,spatial_train
LFU_34392121,7,spatial_holdout
LFU_34392122,7,spatial_train
LFU_34396780,3,spatial_train
LFU_34402050,7,spatial_train
LFU_34407725,19,spatial_train
LFU_34416018,0,spatial_holdout
LFU_34416125,7,spatial_train
LFU_34417713,0,spatial_train
LFU_34426005,3,spatial_train
LFU_34426013,17,spatial_train
LFU_34426014,17,spatial_train
LFU_34426022,1,spatial_train
LFU_34426024,6,spatial_train
LFU_34426025,13,spatial_train
LFU_34426100,3,spatial_train
LFU_34426101,3,spatial_train
LFU_34426110,8,spatial_train
LFU_34427480,10,spatial_train
LFU_34427481,10,spatial_train
LFU_34442481,14,spatial_train
LFU_34447010,14,spatial_train
LFU_34447012,14,spatial_train
LFU_34447013,1,spatial_train
LFU_34447060,1,spatial_train
LFU_34447061,1,spatial_train
LFU_34447063,1,spatial_train
LFU_34471523,3,spatial_train
LFU_34471563,9,spatial_train
LFU_34471564,9,spatial_train
LFU_34480961,14,spatial_train
LFU_34480966,14,spatial_train
LFU_34481534,14,spatial_train
LFU_34481535,14,spatial_train
LFU_34481536,14,spatial_train
LFU_34491542,17,spatial_train
LFU_34491543,17,spatial_train
LFU_34491544,10,spatial_holdout
LFU_34495032,18,spatial_train
LFU_34500877,10,spatial_train
LFU_34500878,10,spatial_train
LFU_34502401,19,spatial_train
LFU_34502412,3,spatial_train
LFU_34502413,19,spatial_holdout
LFU_34502540,0,spatial_train
LFU_34505031,10,spatial_train
LFU_34510971,3,spatial_train
LFU_34512420,3,spatial_train
LFU_34512423,6,spatial_train
LFU_34512425,7,spatial_train
LFU_34512426,3,spatial_train
LFU_34512427,6,spatial_train
LFU_34512429,18,spatial_holdout
LFU_34515030,19,spatial_train
LFU_34515031,19,spatial_holdout
LFU_34522457,16,spatial_train
LFU_34522459,6,spatial_train
LFU_34522461,6,spatial_train
LFU_34522464,6,spatial_train
LFU_34522477,12,spatial_train
LFU_34522486,6,spatial_train
LFU_34522487,6,spatial_train
LFU_34522488,6,spatial_train
LFU_34522490,6,spatial_train
LFU_34522492,12,spatial_train
LFU_34522495,12,spatial_train
LFU_34522496,12,spatial_train
LFU_34522497,6,spatial_train
LFU_34532500,6,spatial_train
LFU_34532501,6,spatial_train
LFU_34532503,6,spatial_train
LFU_34532504,6,spatial_train
LFU_34532509,11,spatial_holdout
LFU_34532511,6,spatial_train
LFU_34532512,6,spatial_train
LFU_34532517,11,spatial_train
LFU_34532521,6,spatial_train
LFU_34532523,6,spatial_holdout
LFU_35396712,19,spatial_train
LFU_35396713,19,spatial_train
LFU_35405930,13,spatial_train
LFU_35406384,3,spatial_train
LFU_35406530,3,spatial_train
LFU_35412785,13,spatial_train
LFU_35416166,6,spatial_train
LFU_35416168,13,spatial_train
LFU_35416176,8,spatial_train
LFU_35416180,3,spatial_train
LFU_35422710,3,spatial_train
LFU_35432326,12,spatial_train
LFU_35432435,1,spatial_train
LFU_35432590,17,spatial_holdout
LFU_35442150,10,spatial_train
LFU_35442151,10,spatial_train
LFU_35442250,9,spatial_train
LFU_35442251,9,spatial_train
LFU_35442253,9,spatial_train
LFU_35442254,9,spatial_holdout
LFU_35442256,9,spatial_train
LFU_35459952,14,spatial_train
LFU_35459954,12,spatial_train
LFU_35481611,7,spatial_train
LFU_35481952,14,spatial_train
LFU_35485390,7,spatial_holdout
LFU_35512550,8,spatial_train
LFU_35522580,19,spatial_train
LFU_35522582,18,spatial_train
LFU_35522583,3,spatial_train
LFU_35522584,3,spatial_train
LFU_35522585,6,spatial_train
LFU_35522592,18,spatial_train
LFU_35522593,18,spatial_train
LFU_35522594,3,spatial_train
LFU_35532622,11,spatial_train
LFU_35532623,11,spatial_train
LFU_35532624,3,spatial_train
LFU_35532626,3,spatial_train
LFU_35532628,11,spatial_train
LFU_35532630,1,spatial_train
LFU_35532632,11,spatial_train
LFU_35532634,11,spatial_train
LFU_35532636,3,spatial_train
LFU_35532638,3,spatial_train
LFU_35535245,11,spatial_train
LFU_36412060,1,spatial_holdout
LFU_36412061,1,spatial_train
LFU_36412062,1,spatial_train
LFU_36413850,0,spatial_train
LFU_36413851,0,spatial_holdout
LFU_36441930,14,spatial_train
LFU_36441931,14,spatial_train
LFU_36441932,14,spatial_train
LFU_36441935,7,spatial_train
LFU_36441936,16,spatial_train
LFU_36441944,19,spatial_train
LFU_36441946,0,spatial_train
LFU_36441950,14,spatial_train
LFU_36441951,14,spatial_train
LFU_36441968,16,spatial_train
LFU_36441970,14,spatial_train
LFU_36441971,14,spatial_train
LFU_36441972,14,spatial_train
LFU_36441976,14,spatial_train
LFU_36441981,10,spatial_train
LFU_36441990,9,spatial_holdout
LFU_36441991,14,spatial_train
LFU_36451317,18,spatial_train
LFU_36451328,6,spatial_train
LFU_36451329,6,spatial_train
LFU_36451340,12,spatial_train
LFU_36451341,12,spatial_train
LFU_36451342,12,spatial_train
LFU_36451351,1,spatial_train
LFU_36451352,1,spatial_train
LFU_36451921,0,spatial_train
LFU_36451922,18,spatial_train
LFU_36451938,0,spatial_train
LFU_36451939,0,spatial_train
LFU_36459946,12,spatial_train
LFU_36461325,1,spatial_train
LFU_36461326,1,spatial_train
LFU_36461327,1,spatial_train
LFU_36465000,6,spatial_train
LFU_36465001,6,spatial_train
LFU_36471633,12,spatial_train
LFU_36471635,18,spatial_holdout
LFU_36471636,18,spatial_train
LFU_36480941,7,spatial_holdout
LFU_36481586,1,spatial_train
LFU_36481587,1,spatial_train
LFU_36491640,1,spatial_train
LFU_36500580,0,spatial_holdout
LFU_36501660,3,spatial_train
LFU_36501661,3,spatial_train
LFU_36505189,9,spatial_train
LFU_36511628,3,spatial_train
LFU_36520280,3,spatial_train
LFU_36521678,3,spatial_train
LFU_36522651,3,spatial_holdout
LFU_36532601,12,spatial_train
LFU_36532653,12,spatial_train
LFU_36532655,5,spatial_train
LFU_36532660,12,spatial_train
LFU_36532663,5,spatial_train
LFU_36532664,5,spatial_train
LFU_36532666,12,spatial_train
LFU_36532674,5,spatial_holdout
LFU_36532677,9,spatial_train
LFU_36532681,12,spatial_holdout
LFU_36532684,5,spatial_train
LFU_36532685,5,spatial_train
LFU_36532690,14,spatial_train
LFU_37413680,7,spatial_holdout
LFU_37413681,7,spatial_train
LFU_37413733,18,spatial_train
LFU_37413734,18,spatial_train
LFU_37413750,7,spatial_train
LFU_37413760,19,spatial_train
LFU_37413820,3,spatial_holdout
LFU_37413822,3,spatial_train
LFU_37421572,16,spatial_train
LFU_37423400,1,spatial_train
LFU_37431578,3,spatial_train
LFU_37431579,7,spatial_train
LFU_37431581,0,spatial_train
LFU_37431605,0,spatial_train
LFU_37431606,7,spatial_train
LFU_37431607,7,spatial_train
LFU_37431614,7,spatial_train
LFU_37431615,7,spatial_train
LFU_37431616,7,spatial_train
LFU_37431651,0,spatial_train
LFU_37441682,19,spatial_train
LFU_37441817,1,spatial_train
LFU_37441820,1,spatial_train
LFU_37441837,13,spatial_train
LFU_37441838,13,spatial_train
LFU_37441839,13,spatial_train
LFU_37441840,8,spatial_train
LFU_37441852,16,spatial_train
LFU_37441853,8,spatial_train
LFU_37441882,1,spatial_train
LFU_37451300,3,spatial_holdout
LFU_37451400,12,spatial_train
LFU_37451900,3,spatial_train
LFU_37451901,3,spatial_train
LFU_37451902,3,spatial_train
LFU_37451906,18,spatial_train
LFU_37451911,19,spatial_train
LFU_37451912,19,spatial_train
LFU_37465064,0,spatial_train
LFU_37465066,1,spatial_holdout
LFU_37465069,14,spatial_holdout
LFU_37471642,14,spatial_train
LFU_37471699,16,spatial_train
LFU_37471707,6,spatial_holdout
LFU_37475042,14,spatial_train
LFU_37491644,0,spatial_train
LFU_37511768,19,spatial_train
LFU_37511772,10,spatial_train
LFU_37511774,10,spatial_train
LFU_37520272,0,spatial_train
LFU_37529010,7,spatial_train
LFU_37529019,8,spatial_train
LFU_37529023,7,spatial_train
LFU_37529025,8,spatial_train
LFU_37530165,19,spatial_train
LFU_37530262,17,spatial_train
LFU_37530420,7,spatial_train
LFU_37532730,19,spatial_train
LFU_37532731,14,spatial_train
LFU_37532733,3,spatial_train
LFU_37532735,3,spatial_train
LFU_37532740,3,spatial_train
LFU_37539026,19,spatial_train
LFU_37539029,1,spatial_holdout
LFU_37539033,3,spatial_train
LFU_37539034,3,spatial_train
LFU_37539047,14,spatial_train
LFU_37539048,3,spatial_train
LFU_37539423,19,spatial_train
LFU_37539425,14,spatial_train
LFU_38404660,19,spatial_train
LFU_38404670,0,spatial_holdout
LFU_38413420,3,spatial_train
LFU_38413421,3,spatial_train
LFU_38413440,0,spatial_train
LFU_38413441,0,spatial_train
LFU_38413442,0,spatial_train
LFU_38413453,3,spatial_train
LFU_38413454,3,spatial_train
LFU_38413485,18,spatial_train
LFU_38413486,18,spatial_train
LFU_38413490,19,spatial_train
LFU_38421562,3,spatial_train
LFU_38421566,1,spatial_holdout
LFU_38421580,1,spatial_train
LFU_38421581,1,spatial_train
LFU_38423250,19,spatial_holdout
LFU_38431487,3,spatial_holdout
LFU_38431490,3,spatial_train
LFU_38431515,3,spatial_train
LFU_38431580,7,spatial_train
LFU_38431585,1,spatial_train
LFU_38441717,7,spatial_train
LFU_38441727,3,spatial_train
LFU_38441729,3,spatial_train
LFU_38441730,3,spatial_train
LFU_38441737,0,spatial_train
LFU_38441738,0,spatial_train
LFU_38441739,0,spatial_train
LFU_38441747,0,spatial_train
LFU_38441748,19,spatial_train
LFU_38441749,19,spatial_train
LFU_38441750,19,spatial_train
LFU_38441774,13,spatial_train
LFU_38441781,7,spatial_train
LFU_38441782,7,spatial_train
LFU_38441783,7,spatial_train
LFU_38441785,7,spatial_train
LFU_38451286,3,spatial_train
LFU_38451306,7,spatial_train
LFU_38451375,10,spatial_train
LFU_38451384,3,spatial_train
