id,cluster,spatial_split
LFU_36441932,15,spatial_train
LFU_36441935,6,spatial_train
LFU_36441936,3,spatial_train
LFU_36441944,2,spatial_train
LFU_36441950,15,spatial_holdout
LFU_36441951,15,spatial_train
LFU_36441968,3,spatial_holdout
LFU_36441970,14,spatial_train
LFU_36441971,14,spatial_train
LFU_36441972,14,spatial_train
LFU_36441991,15,spatial_holdout
LFU_36451921,5,spatial_train
LFU_36451938,5,spatial_train
LFU_36451939,5,spatial_train
LFU_36459946,14,spatial_train
LFU_36471633,17,spatial_train
LFU_36471635,17,spatial_train
LFU_36471636,17,spatial_train
LFU_36501660,14,spatial_holdout
LFU_36501661,14,spatial_train
LFU_36511628,14,spatial_train
LFU_36532601,14,spatial_train
LFU_36532666,15,spatial_train
LFU_36532681,14,spatial_train
LFU_36532684,12,spatial_train
LFU_36532690,19,spatial_train
LFU_37413750,1,spatial_train
LFU_37431581,5,spatial_train
LFU_37431605,5,spatial_train
LFU_37431607,4,spatial_train
LFU_37431614,1,spatial_train
LFU_37431615,1,spatial_train
LFU_37431616,1,spatial_train
LFU_37431651,5,spatial_train
LFU_37441852,3,spatial_train
LFU_37441853,10,spatial_train
LFU_37465064,5,spatial_train
LFU_37465066,1,spatial_train
LFU_37465069,15,spatial_train
LFU_37491644,5,spatial_train
LFU_37530165,2,spatial_train
LFU_37532730,2,spatial_train
LFU_38413440,5,spatial_train
LFU_38413441,5,spatial_train
LFU_38413442,5,spatial_train
LFU_38413485,2,spatial_train
LFU_38413486,2,spatial_train
LFU_38421562,2,spatial_holdout
LFU_38423250,1,spatial_train
LFU_38441717,4,spatial_train
LFU_38441737,2,spatial_holdout
LFU_38441738,2,spatial_train
LFU_38441739,2,spatial_holdout
LFU_38441747,5,spatial_train
LFU_38441748,1,spatial_train
LFU_38441749,1,spatial_train
LFU_38441750,1,spatial_holdout
LFU_38441774,13,spatial_train
LFU_38451286,1,spatial_train
LFU_38451306,4,spatial_train
LFU_38451395,6,spatial_train
LFU_38461266,4,spatial_train
LFU_38470949,4,spatial_train
LFU_38471711,4,spatial_holdout
LFU_38501732,1,spatial_train
LFU_38515029,1,spatial_train
LFU_38521802,4,spatial_train
LFU_38521803,4,spatial_train
LFU_38532820,2,spatial_train
LFU_38532835,2,spatial_train
LFU_38539084,1,spatial_train
LFU_39431422,5,spatial_train
LFU_39451179,6,spatial_train
LFU_39451180,8,spatial_train
LFU_39451270,4,spatial_train
LFU_39451280,6,spatial_train
LFU_39461290,5,spatial_train
LFU_39471205,15,spatial_train
LFU_39486014,5,spatial_holdout
LFU_39490830,4,spatial_train
LFU_39496057,1,spatial_train
LFU_39506103,1,spatial_train
LFU_39511820,1,spatial_train
LFU_39521830,5,spatial_train
LFU_39521831,5,spatial_train
LFU_39532923,2,spatial_train
LFU_39536005,2,spatial_train
LFU_39539080,2,spatial_train
LFU_40441030,0,spatial_train
LFU_40506354,4,spatial_train
LFU_40506355,4,spatial_train
LFU_40525029,5,spatial_holdout
LFU_40536001,2,spatial_train
LFU_40536003,4,spatial_train
LFU_40536004,2,spatial_train
LFU_40536005,1,spatial_train
LFU_40536007,4,spatial_train
LFU_40536008,6,spatial_train
LFU_40546040,14,spatial_train
LFU_41448102,0,spatial_train
LFU_41466003,1,spatial_train
LFU_41466504,16,spatial_train
LFU_41466509,15,spatial_train
LFU_41469014,0,spatial_holdout
LFU_41470010,5,spatial_train
LFU_41476552,1,spatial_train
LFU_41476562,2,spatial_train
LFU_41486086,0,spatial_train
LFU_41486087,1,spatial_train
LFU_41486604,14,spatial_train
LFU_41486609,15,spatial_train
LFU_42486010,5,spatial_train
LFU_42496902,7,spatial_train
LFU_42496911,15,spatial_train
LFU_42496913,15,spatial_train
LFU_42509024,1,spatial_train
LFU_42510077,4,spatial_train
LFU_42517003,4,spatial_holdout
LFU_42539000,4,spatial_train
LFU_43496905,4,spatial_holdout
LFU_43506001,4,spatial_train
LFU_43516002,9,spatial_train
LFU_43520088,16,spatial_train
LFU_43520089,16,spatial_train
LFU_43536001,5,spatial_holdout
LFU_43536002,4,spatial_train
LFU_43540415,5,spatial_train
LFU_44466036,0,spatial_train
LFU_44473511,4,spatial_train
LFU_44526143,15,spatial_train
LFU_44546011,4,spatial_train
LFU_45498035,4,spatial_train
LFU_45498038,1,spatial_train
