id,cluster,spatial_split
LFU_30370047,2,spatial_train
LFU_30370048,2,spatial_holdout
LFU_30370060,3,spatial_train
LFU_30380005,0,spatial_holdout
LFU_30400558,7,spatial_train
LFU_30400566,7,spatial_train
LFU_30400574,9,spatial_train
LFU_30400580,7,spatial_train
LFU_30400591,7,spatial_train
LFU_30429043,18,spatial_train
LFU_30429044,18,spatial_train
LFU_30429045,18,spatial_train
LFU_30438402,7,spatial_train
LFU_30438404,7,spatial_train
LFU_30461768,9,spatial_train
LFU_30500621,9,spatial_train
LFU_30509090,12,spatial_train
LFU_30509092,3,spatial_train
LFU_31391523,4,spatial_train
LFU_31391622,4,spatial_train
LFU_31391801,19,spatial_train
LFU_31400830,4,spatial_train
LFU_31409918,0,spatial_train
LFU_31429400,2,spatial_train
LFU_31429402,2,spatial_train
LFU_31439300,0,spatial_train
LFU_31449104,0,spatial_train
LFU_31449105,9,spatial_train
LFU_31449210,4,spatial_train
LFU_31449211,4,spatial_train
LFU_31449212,0,spatial_train
LFU_31454608,0,spatial_train
LFU_31454653,9,spatial_holdout
LFU_31464501,4,spatial_train
LFU_31464518,17,spatial_train
LFU_31464520,17,spatial_train
LFU_31464605,12,spatial_train
LFU_31464607,12,spatial_train
LFU_31464700,4,spatial_train
LFU_31471802,9,spatial_train
LFU_31471805,12,spatial_train
LFU_31471806,12,spatial_holdout
LFU_31471807,9,spatial_train
LFU_31471808,9,spatial_holdout
LFU_31471810,9,spatial_train
LFU_31471812,9,spatial_holdout
LFU_31471813,9,spatial_train
LFU_31471820,9,spatial_train
LFU_31471821,9,spatial_train
LFU_31480594,15,spatial_train
LFU_31481901,4,spatial_train
LFU_31481902,9,spatial_train
LFU_31481904,1,spatial_train
LFU_31481905,1,spatial_train
LFU_31481908,9,spatial_train
LFU_31481912,15,spatial_train
LFU_31481914,9,spatial_holdout
LFU_31481916,0,spatial_train
LFU_31481921,16,spatial_train
LFU_31481922,6,spatial_holdout
LFU_31481962,0,spatial_train
LFU_31481963,0,spatial_train
LFU_31481994,15,spatial_holdout
LFU_31481995,15,spatial_train
LFU_31490600,18,spatial_train
LFU_31491980,12,spatial_train
LFU_31500622,8,spatial_train
LFU_31500975,8,spatial_train
LFU_31502019,4,spatial_train
LFU_31502025,5,spatial_train
LFU_31502026,3,spatial_train
LFU_31502029,8,spatial_train
LFU_31502031,12,spatial_train
LFU_31502033,4,spatial_train
LFU_31502036,3,spatial_train
LFU_31502037,16,spatial_holdout
LFU_31502039,19,spatial_train
LFU_31502053,12,spatial_train
LFU_31502055,7,spatial_train
LFU_31502059,4,spatial_train
LFU_31502069,5,spatial_train
LFU_31502075,9,spatial_train
LFU_31506005,8,spatial_train
LFU_31510212,3,spatial_holdout
LFU_31512060,3,spatial_holdout
LFU_31512062,5,spatial_train
LFU_31512063,3,spatial_train
LFU_32392350,4,spatial_train
LFU_32392351,4,spatial_train
LFU_32419870,9,spatial_train
LFU_32419879,0,spatial_train
LFU_32419880,0,spatial_train
LFU_32445310,12,spatial_train
LFU_32449202,0,spatial_train
LFU_32449203,3,spatial_train
LFU_32449209,17,spatial_train
LFU_32454661,18,spatial_train
LFU_32454663,0,spatial_train
LFU_32454665,9,spatial_train
LFU_32455002,9,spatial_train
LFU_32455003,9,spatial_train
LFU_32455305,0,spatial_train
LFU_32455411,17,spatial_train
LFU_32455414,17,spatial_train
LFU_32455418,17,spatial_train
LFU_32455420,18,spatial_train
LFU_32502100,2,spatial_train
LFU_32502101,2,spatial_train
LFU_32502103,9,spatial_train
LFU_32502104,5,spatial_train
LFU_32502107,6,spatial_train
LFU_32502110,6,spatial_train
LFU_32502112,6,spatial_train
LFU_32502114,6,spatial_train
LFU_32502115,9,spatial_holdout
LFU_32502121,1,spatial_train
LFU_32502125,18,spatial_train
LFU_32502126,2,spatial_train
LFU_32502127,2,spatial_train
LFU_32502128,4,spatial_holdout
LFU_32502129,5,spatial_train
LFU_32502131,4,spatial_train
LFU_32502137,2,spatial_train
LFU_32502140,6,spatial_train
LFU_32510209,3,spatial_train
LFU_32510955,5,spatial_holdout
LFU_32512140,5,spatial_train
LFU_32512144,5,spatial_train
LFU_32512145,5,spatial_train
LFU_32512147,5,spatial_train
LFU_32512148,5,spatial_train
LFU_32512149,5,spatial_train
LFU_32512150,5,spatial_holdout
LFU_32512151,5,spatial_train
LFU_32512152,5,spatial_train
LFU_32512157,3,spatial_train
LFU_32512166,5,spatial_train
LFU_32512169,5,spatial_train
LFU_32520960,5,spatial_train
LFU_32522181,5,spatial_train
LFU_32522182,8,spatial_train
LFU_32522183,8,spatial_holdout
LFU_32522184,8,spatial_train
LFU_32529241,8,spatial_train
LFU_32529250,8,spatial_train
LFU_33392110,9,spatial_train
LFU_33392320,3,spatial_train
LFU_33407952,0,spatial_train
LFU_33427122,5,spatial_train
LFU_33427123,5,spatial_train
LFU_33427310,4,spatial_train
LFU_33427350,3,spatial_train
LFU_33427351,3,spatial_holdout
LFU_33427520,2,spatial_train
LFU_33437070,9,spatial_train
LFU_33437090,18,spatial_train
LFU_33437091,18,spatial_train
LFU_33437106,5,spatial_train
LFU_33437130,3,spatial_train
LFU_33437210,0,spatial_train
LFU_33437220,3,spatial_train
LFU_33442430,9,spatial_train
LFU_33442484,2,spatial_train
LFU_33452450,7,spatial_train
LFU_33452451,12,spatial_train
LFU_33452454,9,spatial_train
LFU_33455011,1,spatial_train
LFU_33455015,17,spatial_train
LFU_33455021,1,spatial_train
LFU_33455424,18,spatial_train
LFU_33455425,17,spatial_train
LFU_33455426,17,spatial_train
LFU_33502240,4,spatial_train
LFU_33502243,12,spatial_train
LFU_33502252,9,spatial_train
LFU_33510961,4,spatial_holdout
LFU_33512272,5,spatial_train
LFU_33512273,4,spatial_train
LFU_33512275,5,spatial_train
LFU_33512278,4,spatial_train
LFU_33512279,5,spatial_train
LFU_33512281,5,spatial_holdout
LFU_33512283,5,spatial_train
LFU_33512285,5,spatial_train
LFU_33512288,7,spatial_train
LFU_33512289,4,spatial_train
LFU_33512290,5,spatial_train
LFU_33512291,5,spatial_train
LFU_33512293,17,spatial_train
LFU_33520964,5,spatial_train
LFU_33520965,3,spatial_train
LFU_33520966,5,spatial_train
LFU_33520968,5,spatial_train
LFU_33522320,5,spatial_train
LFU_33522321,5,spatial_train
LFU_33522325,5,spatial_train
LFU_33522326,5,spatial_train
LFU_33522329,5,spatial_train
LFU_33522332,5,spatial_train
LFU_33522333,5,spatial_train
LFU_33522336,5,spatial_train
LFU_33522337,5,spatial_train
LFU_33522339,5,spatial_holdout
LFU_33522341,8,spatial_train
LFU_33522342,5,spatial_train
LFU_33522344,5,spatial_holdout
LFU_33522347,5,spatial_train
LFU_33532380,5,spatial_train
LFU_33532381,5,spatial_train
LFU_33532388,5,spatial_train
LFU_33532390,5,spatial_train
LFU_34392120,4,spatial_holdout
LFU_34392121,4,spatial_train
LFU_34392122,4,spatial_train
LFU_34396780,4,spatial_holdout
LFU_34402050,0,spatial_train
LFU_34442481,1,spatial_train
LFU_34447010,0,spatial_train
LFU_34447012,1,spatial_train
LFU_34447013,2,spatial_train
LFU_34447060,3,spatial_train
LFU_34447061,3,spatial_train
LFU_34447063,3,spatial_train
LFU_34500877,18,spatial_holdout
LFU_34500878,18,spatial_train
LFU_34505031,9,spatial_train
LFU_34510971,2,spatial_train
LFU_34512420,2,spatial_train
LFU_34512423,5,spatial_train
LFU_34512425,9,spatial_train
LFU_34512426,4,spatial_holdout
LFU_34512427,5,spatial_train
LFU_34522459,5,spatial_train
LFU_34522461,5,spatial_train
LFU_34522464,5,spatial_train
LFU_34522486,5,spatial_train
LFU_34522487,5,spatial_train
LFU_34522488,5,spatial_holdout
LFU_34522490,5,spatial_train
LFU_34522495,15,spatial_train
LFU_34522496,15,spatial_train
LFU_34522497,5,spatial_train
LFU_34532500,5,spatial_train
LFU_34532501,5,spatial_train
LFU_34532503,5,spatial_train
LFU_34532504,5,spatial_train
LFU_34532509,8,spatial_train
LFU_34532511,5,spatial_train
LFU_34532512,5,spatial_holdout
LFU_34532517,8,spatial_train
LFU_34532521,5,spatial_train
LFU_34532523,5,spatial_train
LFU_35396712,9,spatial_train
LFU_35396713,9,spatial_train
LFU_35405930,16,spatial_train
LFU_35406384,4,spatial_train
LFU_35406530,9,spatial_train
LFU_35416168,4,spatial_train
LFU_35416176,7,spatial_train
LFU_35422710,2,spatial_holdout
LFU_35481611,9,spatial_train
LFU_35481952,2,spatial_train
LFU_35485390,9,spatial_holdout
LFU_35522585,5,spatial_train
LFU_35532622,8,spatial_train
LFU_35532623,4,spatial_train
LFU_35532624,4,spatial_train
LFU_35532626,4,spatial_train
LFU_35532630,4,spatial_train
LFU_35532632,8,spatial_holdout
LFU_35532634,8,spatial_train
LFU_35532638,4,spatial_train
LFU_35535245,8,spatial_train
LFU_36412060,12,spatial_train
LFU_36412061,12,spatial_holdout
LFU_36412062,12,spatial_train
LFU_36441946,0,spatial_train
LFU_36441976,1,spatial_train
LFU_36441981,18,spatial_train
LFU_36441990,6,spatial_train
LFU_36480941,9,spatial_train
LFU_36481586,9,spatial_train
LFU_36481587,9,spatial_train
LFU_36491640,3,spatial_train
LFU_36500580,0,spatial_train
LFU_36505189,6,spatial_train
LFU_36532655,1,spatial_train
LFU_36532660,15,spatial_train
LFU_36532663,1,spatial_train
LFU_36532664,1,spatial_train
LFU_36532674,1,spatial_train
LFU_36532677,1,spatial_holdout
LFU_36532685,1,spatial_train
LFU_37413680,0,spatial_train
LFU_37413681,0,spatial_train
LFU_37413733,0,spatial_holdout
LFU_37413734,0,spatial_holdout
LFU_37413760,9,spatial_train
LFU_37413820,4,spatial_train
LFU_37413822,4,spatial_train
LFU_37421572,17,spatial_train
LFU_37423400,0,spatial_train
LFU_37431578,4,spatial_train
LFU_37431579,0,spatial_train
LFU_37431606,0,spatial_holdout
LFU_37441682,9,spatial_train
LFU_37441817,2,spatial_train
LFU_37441820,2,spatial_train
LFU_37441837,16,spatial_train
LFU_37441838,16,spatial_train
LFU_37441839,16,spatial_train
LFU_37441840,7,spatial_train
LFU_37441882,3,spatial_train
LFU_37451300,2,spatial_train
LFU_37451400,15,spatial_train
LFU_37451900,2,spatial_train
LFU_37451901,2,spatial_train
LFU_37451902,2,spatial_train
LFU_37451906,0,spatial_train
LFU_37451911,4,spatial_holdout
LFU_37451912,4,spatial_train
LFU_37471642,1,spatial_train
LFU_37471699,17,spatial_train
LFU_37471707,5,spatial_train
LFU_37475042,1,spatial_train
LFU_37511768,9,spatial_train
LFU_37520272,0,spatial_holdout
LFU_37529010,12,spatial_train
LFU_37529019,7,spatial_train
LFU_37529023,9,spatial_train
LFU_37529025,7,spatial_holdout
LFU_37530262,19,spatial_train
LFU_37530420,0,spatial_train
LFU_37532731,9,spatial_train
LFU_37532733,4,spatial_train
LFU_37532735,4,spatial_train
LFU_37532740,4,spatial_train
LFU_37539026,12,spatial_train
LFU_37539029,4,spatial_train
LFU_37539033,4,spatial_train
LFU_37539034,4,spatial_train
LFU_37539047,9,spatial_train
LFU_37539048,4,spatial_train
LFU_37539423,9,spatial_train
LFU_37539425,9,spatial_train
LFU_38413420,0,spatial_train
LFU_38413421,0,spatial_train
LFU_38413453,2,spatial_holdout
LFU_38413454,2,spatial_train
LFU_38413490,2,spatial_train
LFU_38421566,3,spatial_train
LFU_38421580,3,spatial_train
LFU_38421581,3,spatial_holdout
LFU_38431487,4,spatial_train
LFU_38431490,4,spatial_train
LFU_38431515,2,spatial_train
LFU_38431580,0,spatial_train
LFU_38431585,4,spatial_train
LFU_38441727,4,spatial_train
LFU_38441729,4,spatial_train
LFU_38441730,4,spatial_train
LFU_38441781,17,spatial_train
LFU_38441782,17,spatial_train
LFU_38441783,17,spatial_train
LFU_38441785,17,spatial_holdout
LFU_38451375,0,spatial_train
LFU_38451384,4,spatial_train
LFU_38460575,9,spatial_train
LFU_38461741,16,spatial_train
LFU_38470840,7,spatial_train
LFU_38480325,9,spatial_train
LFU_38481322,0,spatial_train
LFU_38500184,9,spatial_train
LFU_38530421,0,spatial_train
LFU_38532823,6,spatial_train
LFU_38532828,6,spatial_train
LFU_38532829,6,spatial_holdout
LFU_38532832,6,spatial_train
LFU_38532833,6,spatial_train
LFU_38532834,6,spatial_train
LFU_38532836,15,spatial_train
LFU_38532837,0,spatial_train
LFU_38539092,15,spatial_train
LFU_38540249,3,spatial_train
LFU_38549040,19,spatial_train
LFU_39423102,9,spatial_train
LFU_39431451,4,spatial_train
LFU_39431452,4,spatial_train
LFU_39441108,3,spatial_train
LFU_39441116,18,spatial_train
LFU_39441160,15,spatial_holdout
LFU_39441161,15,spatial_train
LFU_39441714,9,spatial_train
LFU_39451151,0,spatial_train
LFU_39451252,12,spatial_train
LFU_39451260,4,spatial_train
LFU_39461210,0,spatial_train
LFU_39461225,0,spatial_train
LFU_39461262,12,spatial_train
LFU_39471208,9,spatial_train
LFU_39476001,9,spatial_train
LFU_39481746,0,spatial_train
LFU_39496056,4,spatial_train
LFU_39530277,9,spatial_train
LFU_39539079,16,spatial_train
LFU_39549051,4,spatial_train
LFU_39549052,9,spatial_train
LFU_39549064,9,spatial_train
LFU_39549065,9,spatial_train
LFU_39549066,9,spatial_train
LFU_39549076,16,spatial_train
LFU_39549077,9,spatial_train
LFU_40441020,2,spatial_train
LFU_40476206,2,spatial_train
LFU_40476209,2,spatial_train
LFU_40490509,0,spatial_train
LFU_40496302,6,spatial_train
LFU_40496303,1,spatial_train
LFU_40496307,4,spatial_train
LFU_40496308,9,spatial_train
LFU_40496316,12,spatial_train
LFU_40496317,4,spatial_train
LFU_40525009,2,spatial_train
LFU_40546008,1,spatial_train
LFU_40546013,1,spatial_train
LFU_40546034,6,spatial_train
LFU_40546052,4,spatial_train
LFU_41496009,15,spatial_train
LFU_41510110,4,spatial_train
LFU_41510121,3,spatial_train
LFU_41526052,10,spatial_train
LFU_41535001,4,spatial_train
LFU_42458092,4,spatial_train
LFU_42500025,15,spatial_train
LFU_42516181,15,spatial_train
LFU_42519181,1,spatial_train
LFU_42520063,4,spatial_train
LFU_42526006,1,spatial_train
LFU_42529117,14,spatial_train
LFU_42529118,6,spatial_train
LFU_42530361,17,spatial_train
LFU_42530371,4,spatial_train
LFU_42536002,4,spatial_train
LFU_42536003,1,spatial_train
LFU_43473635,13,spatial_train
LFU_43473636,13,spatial_train
LFU_43476151,2,spatial_train
LFU_43540124,11,spatial_train
LFU_43540350,2,spatial_train
LFU_44458095,17,spatial_train
LFU_44466000,3,spatial_train
LFU_44546013,9,spatial_train
LFU_45453266,7,spatial_train
LFU_45455003,13,spatial_train
LFU_45468055,13,spatial_train
LFU_45468056,5,spatial_train
LFU_45468059,13,spatial_train
LFU_46489173,11,spatial_train
