id,cluster,spatial_split
LFU_29519020,9,spatial_train
LFU_29519021,2,spatial_holdout
LFU_29519023,5,spatial_train
LFU_29519026,5,spatial_train
LFU_29519030,0,spatial_holdout
LFU_29519040,0,spatial_train
LFU_29519042,2,spatial_train
LFU_29519045,0,spatial_train
LFU_29519047,9,spatial_holdout
LFU_30360035,4,spatial_holdout
LFU_30360036,4,spatial_holdout
LFU_30370039,3,spatial_holdout
LFU_30370040,3,spatial_train
LFU_30370046,9,spatial_train
LFU_30370047,9,spatial_train
LFU_30370048,9,spatial_holdout
LFU_30370060,9,spatial_train
LFU_30380005,2,spatial_holdout
LFU_30390001,5,spatial_holdout
LFU_30390010,5,spatial_holdout
LFU_30400558,3,spatial_train
LFU_30400566,5,spatial_holdout
LFU_30400574,3,spatial_train
LFU_30400580,3,spatial_train
LFU_30400591,3,spatial_train
LFU_30401381,0,spatial_holdout
LFU_30401382,4,spatial_holdout
LFU_30401383,0,spatial_train
LFU_30410700,4,spatial_holdout
LFU_30410900,4,spatial_holdout
LFU_30429033,3,spatial_holdout
LFU_30429034,3,spatial_train
LFU_30429043,3,spatial_train
LFU_30429044,3,spatial_holdout
LFU_30429045,3,spatial_train
LFU_30429065,0,spatial_train
LFU_30429066,0,spatial_holdout
LFU_30429067,0,spatial_holdout
LFU_30429068,0,spatial_train
LFU_30429666,0,spatial_train
LFU_30429700,9,spatial_train
LFU_30429701,9,spatial_train
LFU_30429750,0,spatial_holdout
LFU_30438393,9,spatial_holdout
LFU_30438394,9,spatial_holdout
LFU_30438395,9,spatial_holdout
LFU_30438402,3,spatial_train
LFU_30438404,3,spatial_train
LFU_30438511,3,spatial_holdout
LFU_30448600,2,spatial_train
LFU_30453790,9,spatial_train
LFU_30460968,2,spatial_train
LFU_30460969,2,spatial_train
LFU_30461768,3,spatial_holdout
LFU_30463568,3,spatial_holdout
LFU_30463569,3,spatial_train
LFU_30470030,5,spatial_train
LFU_30470031,5,spatial_holdout
LFU_30470368,2,spatial_holdout
LFU_30470369,2,spatial_train
LFU_30471179,2,spatial_train
LFU_30472268,3,spatial_train
LFU_30473068,2,spatial_holdout
LFU_30476001,2,spatial_holdout
LFU_30476003,2,spatial_train
LFU_30480881,3,spatial_holdout
LFU_30481528,3,spatial_train
LFU_30481529,3,spatial_train
LFU_30491504,1,spatial_holdout
LFU_30491509,1,spatial_holdout
LFU_30491510,1,spatial_holdout
LFU_30491511,1,spatial_holdout
LFU_30491512,1,spatial_train
LFU_30491513,1,spatial_train
LFU_30491514,1,spatial_train
LFU_30491527,9,spatial_holdout
LFU_30491532,2,spatial_holdout
LFU_30491533,2,spatial_train
LFU_30500621,5,spatial_train
LFU_30509090,9,spatial_holdout
LFU_30509092,9,spatial_holdout
LFU_31391523,9,spatial_holdout
LFU_31391541,9,spatial_holdout
LFU_31391622,4,spatial_train
LFU_31391801,7,spatial_train
LFU_31400820,5,spatial_train
LFU_31400830,4,spatial_train
LFU_31409918,2,spatial_train
LFU_31410787,4,spatial_holdout
LFU_31410788,4,spatial_train
LFU_31419708,4,spatial_train
LFU_31419709,4,spatial_holdout
LFU_31419710,4,spatial_holdout
LFU_31419712,4,spatial_holdout
LFU_31419861,2,spatial_train
LFU_31429400,4,spatial_holdout
LFU_31429402,4,spatial_train
LFU_31429757,4,spatial_train
LFU_31439300,9,spatial_holdout
LFU_31445100,9,spatial_train
LFU_31445101,9,spatial_holdout
LFU_31445105,9,spatial_holdout
LFU_31445115,3,spatial_train
LFU_31449104,2,spatial_train
LFU_31449105,5,spatial_holdout
LFU_31449107,3,spatial_holdout
LFU_31449108,3,spatial_holdout
LFU_31449109,3,spatial_train
LFU_31449110,3,spatial_holdout
LFU_31449210,4,spatial_train
LFU_31449211,4,spatial_train
LFU_31449212,2,spatial_train
LFU_31454608,9,spatial_holdout
LFU_31454653,9,spatial_train
LFU_31455202,9,spatial_holdout
LFU_31464501,9,spatial_holdout
LFU_31464518,5,spatial_holdout
LFU_31464520,5,spatial_train
LFU_31464605,9,spatial_train
LFU_31464607,9,spatial_holdout
LFU_31464700,4,spatial_holdout
LFU_31464705,3,spatial_train
LFU_31464706,3,spatial_holdout
LFU_31471802,9,spatial_holdout
LFU_31471805,9,spatial_holdout
LFU_31471806,9,spatial_holdout
LFU_31471807,3,spatial_holdout
LFU_31471808,3,spatial_train
LFU_31471810,3,spatial_train
LFU_31471812,3,spatial_holdout
LFU_31471813,3,spatial_train
LFU_31471816,5,spatial_train
LFU_31471818,3,spatial_holdout
LFU_31471820,3,spatial_holdout
LFU_31471821,3,spatial_train
LFU_31480594,0,spatial_holdout
LFU_31481174,0,spatial_holdout
LFU_31481186,0,spatial_holdout
LFU_31481901,5,spatial_holdout
LFU_31481902,0,spatial_holdout
LFU_31481904,0,spatial_train
LFU_31481905,0,spatial_train
LFU_31481908,0,spatial_holdout
LFU_31481912,0,spatial_train
LFU_31481914,0,spatial_holdout
LFU_31481916,3,spatial_holdout
LFU_31481920,5,spatial_holdout
LFU_31481921,1,spatial_train
LFU_31481922,0,spatial_holdout
LFU_31481923,0,spatial_holdout
LFU_31481924,5,spatial_holdout
LFU_31481925,5,spatial_holdout
LFU_31481928,0,spatial_holdout
LFU_31481929,0,spatial_train
LFU_31481930,0,spatial_train
LFU_31481932,3,spatial_holdout
LFU_31481933,0,spatial_train
LFU_31481962,3,spatial_train
LFU_31481963,3,spatial_holdout
LFU_31481994,2,spatial_holdout
LFU_31481995,2,spatial_holdout
LFU_31490600,3,spatial_holdout
LFU_31491980,3,spatial_train
LFU_31491981,3,spatial_holdout
LFU_31491982,3,spatial_train
LFU_31491988,3,spatial_train
LFU_31500622,6,spatial_holdout
LFU_31500975,6,spatial_train
LFU_31502019,9,spatial_holdout
LFU_31502021,3,spatial_train
LFU_31502025,4,spatial_train
LFU_31502026,4,spatial_train
LFU_31502029,6,spatial_holdout
LFU_31502031,9,spatial_holdout
LFU_31502033,9,spatial_holdout
LFU_31502036,9,spatial_holdout
LFU_31502037,1,spatial_train
LFU_31502039,7,spatial_holdout
LFU_31502044,9,spatial_holdout
LFU_31502053,9,spatial_holdout
LFU_31502055,9,spatial_holdout
LFU_31502059,9,spatial_holdout
LFU_31502069,4,spatial_holdout
LFU_31502075,9,spatial_holdout
LFU_31502091,9,spatial_holdout
LFU_31506005,6,spatial_holdout
LFU_31510212,4,spatial_train
LFU_31512060,4,spatial_train
LFU_31512062,4,spatial_holdout
LFU_31512063,4,spatial_train
LFU_32392310,9,spatial_train
LFU_32392350,4,spatial_train
LFU_32392351,4,spatial_holdout
LFU_32417780,9,spatial_train
LFU_32419870,9,spatial_train
LFU_32419879,3,spatial_train
LFU_32419880,3,spatial_train
LFU_32429403,4,spatial_holdout
LFU_32429404,4,spatial_train
LFU_32445001,5,spatial_train
LFU_32445310,3,spatial_holdout
LFU_32449202,9,spatial_train
LFU_32449203,9,spatial_train
LFU_32449204,5,spatial_train
LFU_32449205,5,spatial_train
LFU_32449206,5,spatial_train
LFU_32449209,1,spatial_holdout
LFU_32449210,3,spatial_train
LFU_32449211,3,spatial_holdout
LFU_32454661,3,spatial_holdout
LFU_32454663,9,spatial_holdout
LFU_32454665,3,spatial_holdout
LFU_32455002,9,spatial_train
LFU_32455003,9,spatial_train
LFU_32455305,9,spatial_holdout
LFU_32455411,0,spatial_train
LFU_32455414,3,spatial_holdout
LFU_32455418,3,spatial_train
LFU_32455420,3,spatial_train
LFU_32462086,3,spatial_holdout
LFU_32462087,3,spatial_train
LFU_32464600,5,spatial_holdout
LFU_32464601,5,spatial_train
LFU_32464605,5,spatial_holdout
LFU_32464606,5,spatial_holdout
LFU_32465301,5,spatial_holdout
LFU_32465430,3,spatial_holdout
LFU_32471945,5,spatial_train
LFU_32471947,5,spatial_train
LFU_32471948,3,spatial_train
LFU_32471949,3,spatial_train
LFU_32471950,3,spatial_holdout
LFU_32471954,2,spatial_holdout
LFU_32471955,2,spatial_train
LFU_32471958,3,spatial_holdout
LFU_32472089,2,spatial_holdout
LFU_32481965,2,spatial_train
LFU_32481966,2,spatial_train
LFU_32481967,5,spatial_holdout
LFU_32482083,2,spatial_train
LFU_32492085,2,spatial_holdout
LFU_32502100,9,spatial_holdout
LFU_32502101,9,spatial_train
LFU_32502103,9,spatial_holdout
LFU_32502104,4,spatial_holdout
LFU_32502107,0,spatial_holdout
LFU_32502110,0,spatial_train
LFU_32502112,0,spatial_train
LFU_32502114,0,spatial_train
LFU_32502115,9,spatial_holdout
LFU_32502116,3,spatial_train
LFU_32502121,0,spatial_holdout
LFU_32502122,5,spatial_train
LFU_32502123,0,spatial_holdout
LFU_32502124,3,spatial_train
LFU_32502125,3,spatial_holdout
LFU_32502126,5,spatial_holdout
LFU_32502127,5,spatial_train
LFU_32502128,4,spatial_holdout
LFU_32502129,4,spatial_train
LFU_32502131,9,spatial_train
LFU_32502137,4,spatial_holdout
LFU_32502140,0,spatial_train
LFU_32502171,2,spatial_holdout
LFU_32510209,9,spatial_holdout
LFU_32510955,4,spatial_train
LFU_32512140,4,spatial_train
LFU_32512144,4,spatial_holdout
LFU_32512145,4,spatial_holdout
LFU_32512147,4,spatial_train
LFU_32512148,4,spatial_train
LFU_32512149,4,spatial_holdout
LFU_32512150,4,spatial_train
LFU_32512151,4,spatial_holdout
LFU_32512152,4,spatial_train
LFU_32512157,9,spatial_train
LFU_32512166,4,spatial_holdout
LFU_32512169,4,spatial_train
LFU_32520960,4,spatial_train
LFU_32522181,4,spatial_holdout
LFU_32522182,6,spatial_train
LFU_32522183,6,spatial_holdout
LFU_32522184,6,spatial_train
LFU_32529241,6,spatial_holdout
LFU_32529250,6,spatial_train
LFU_33392107,3,spatial_train
LFU_33392108,3,spatial_holdout
LFU_33392110,9,spatial_train
LFU_33392320,9,spatial_holdout
LFU_33407952,2,spatial_holdout
LFU_33417726,3,spatial_holdout
LFU_33419914,2,spatial_train
LFU_33419915,2,spatial_holdout
LFU_33419916,2,spatial_train
LFU_33427122,4,spatial_train
LFU_33427123,4,spatial_holdout
LFU_33427310,9,spatial_holdout
LFU_33427350,9,spatial_train
LFU_33427351,9,spatial_train
LFU_33427520,5,spatial_holdout
LFU_33437070,9,spatial_holdout
LFU_33437090,3,spatial_holdout
LFU_33437091,3,spatial_holdout
LFU_33437106,4,spatial_holdout
LFU_33437130,4,spatial_train
LFU_33437210,2,spatial_train
LFU_33437220,9,spatial_train
LFU_33442430,0,spatial_holdout
LFU_33442484,5,spatial_holdout
LFU_33447102,5,spatial_holdout
LFU_33447300,2,spatial_holdout
LFU_33452450,9,spatial_holdout
LFU_33452451,9,spatial_train
LFU_33452454,9,spatial_train
LFU_33455011,0,spatial_holdout
LFU_33455015,3,spatial_holdout
LFU_33455021,0,spatial_train
LFU_33455424,3,spatial_train
LFU_33455425,3,spatial_holdout
LFU_33455426,3,spatial_holdout
LFU_33465504,0,spatial_train
LFU_33465505,0,spatial_train
LFU_33465506,0,spatial_holdout
LFU_33470881,0,spatial_holdout
LFU_33470916,0,spatial_train
LFU_33470920,0,spatial_train
LFU_33470959,0,spatial_train
LFU_33471550,5,spatial_train
LFU_33482200,2,spatial_train
LFU_33502240,9,spatial_holdout
LFU_33502241,2,spatial_train
LFU_33502242,5,spatial_train
LFU_33502243,9,spatial_holdout
LFU_33502244,2,spatial_holdout
LFU_33502248,5,spatial_train
LFU_33502252,3,spatial_holdout
LFU_33502260,2,spatial_holdout
LFU_33510961,9,spatial_train
LFU_33512272,4,spatial_train
LFU_33512273,4,spatial_holdout
LFU_33512275,4,spatial_holdout
LFU_33512278,9,spatial_holdout
LFU_33512279,4,spatial_holdout
LFU_33512281,4,spatial_holdout
LFU_33512283,4,spatial_train
LFU_33512285,4,spatial_train
LFU_33512288,3,spatial_holdout
LFU_33512289,9,spatial_train
LFU_33512290,4,spatial_holdout
LFU_33512291,4,spatial_train
LFU_33512293,3,spatial_holdout
LFU_33520964,4,spatial_train
LFU_33520965,9,spatial_holdout
LFU_33520966,4,spatial_holdout
LFU_33520968,4,spatial_train
LFU_33522320,4,spatial_holdout
LFU_33522321,4,spatial_train
LFU_33522325,4,spatial_holdout
LFU_33522326,4,spatial_holdout
LFU_33522329,4,spatial_holdout
LFU_33522332,4,spatial_holdout
LFU_33522333,4,spatial_holdout
LFU_33522336,4,spatial_holdout
LFU_33522337,4,spatial_train
LFU_33522339,4,spatial_holdout
LFU_33522341,6,spatial_train
LFU_33522342,4,spatial_holdout
LFU_33522344,4,spatial_holdout
LFU_33522347,4,spatial_holdout
LFU_33532380,4,spatial_train
LFU_33532381,4,spatial_holdout
LFU_33532388,4,spatial_train
LFU_33532390,4,spatial_train
LFU_34392120,9,spatial_holdout
LFU_34392121,9,spatial_train
LFU_34392122,9,spatial_holdout
LFU_34396780,9,spatial_holdout
LFU_34402050,3,spatial_holdout
LFU_34407725,9,spatial_train
LFU_34416018,2,spatial_holdout
LFU_34416125,3,spatial_train
LFU_34417713,2,spatial_train
LFU_34426005,3,spatial_holdout
LFU_34426013,7,spatial_holdout
LFU_34426014,7,spatial_holdout
LFU_34426022,9,spatial_train
LFU_34426024,4,spatial_holdout
LFU_34426025,1,spatial_train
LFU_34426100,9,spatial_holdout
LFU_34426101,9,spatial_train
LFU_34426110,3,spatial_train
LFU_34427480,3,spatial_train
LFU_34427481,3,spatial_holdout
LFU_34442481,0,spatial_train
LFU_34447010,0,spatial_holdout
LFU_34447012,0,spatial_train
LFU_34447013,9,spatial_train
LFU_34447060,9,spatial_holdout
LFU_34447061,9,spatial_train
LFU_34447063,9,spatial_train
LFU_34471523,5,spatial_holdout
LFU_34471563,9,spatial_train
LFU_34471564,9,spatial_train
LFU_34480961,0,spatial_train
LFU_34480966,0,spatial_holdout
LFU_34481534,5,spatial_train
LFU_34481535,5,spatial_holdout
LFU_34481536,5,spatial_train
LFU_34491542,7,spatial_train
LFU_34491543,7,spatial_holdout
LFU_34491544,3,spatial_train
LFU_34495032,2,spatial_holdout
LFU_34500877,3,spatial_train
LFU_34500878,3,spatial_train
LFU_34502401,5,spatial_train
LFU_34502412,5,spatial_train
LFU_34502413,3,spatial_train
LFU_34502540,2,spatial_holdout
LFU_34505031,3,spatial_train
LFU_34510971,4,spatial_holdout
LFU_34512420,9,spatial_holdout
LFU_34512423,4,spatial_train
LFU_34512425,3,spatial_holdout
LFU_34512426,4,spatial_train
LFU_34512427,4,spatial_train
LFU_34512429,2,spatial_train
LFU_34515030,5,spatial_holdout
LFU_34515031,5,spatial_train
LFU_34522457,5,spatial_train
LFU_34522459,4,spatial_train
LFU_34522461,4,spatial_train
LFU_34522464,4,spatial_holdout
LFU_34522477,0,spatial_train
LFU_34522486,4,spatial_holdout
LFU_34522487,4,spatial_holdout
LFU_34522488,4,spatial_train
LFU_34522490,4,spatial_train
LFU_34522492,2,spatial_holdout
LFU_34522495,5,spatial_holdout
LFU_34522496,5,spatial_train
LFU_34522497,4,spatial_train
LFU_34532500,4,spatial_holdout
LFU_34532501,4,spatial_train
LFU_34532503,4,spatial_train
LFU_34532504,4,spatial_holdout
LFU_34532509,6,spatial_holdout
LFU_34532511,4,spatial_train
LFU_34532512,4,spatial_train
LFU_34532517,6,spatial_train
LFU_34532521,4,spatial_train
LFU_34532523,4,spatial_holdout
LFU_35396712,5,spatial_train
LFU_35396713,5,spatial_train
LFU_35405930,1,spatial_holdout
LFU_35406384,5,spatial_holdout
LFU_35406530,9,spatial_train
LFU_35412785,1,spatial_train
LFU_35416166,4,spatial_train
LFU_35416168,1,spatial_train
LFU_35416176,9,spatial_holdout
LFU_35416180,5,spatial_train
LFU_35422710,5,spatial_train
LFU_35432326,0,spatial_holdout
LFU_35432435,4,spatial_train
LFU_35432590,7,spatial_holdout
LFU_35442150,3,spatial_holdout
LFU_35442151,3,spatial_train
LFU_35442250,0,spatial_holdout
LFU_35442251,0,spatial_train
LFU_35442253,0,spatial_train
LFU_35442254,0,spatial_holdout
LFU_35442256,0,spatial_train
LFU_35459952,0,spatial_train
LFU_35459954,0,spatial_holdout
LFU_35481611,9,spatial_train
LFU_35481952,5,spatial_train
LFU_35485390,3,spatial_train
LFU_35512550,5,spatial_holdout
LFU_35522580,5,spatial_holdout
LFU_35522582,2,spatial_holdout
LFU_35522583,4,spatial_holdout
LFU_35522584,5,spatial_train
LFU_35522585,4,spatial_holdout
LFU_35522592,2,spatial_train
LFU_35522593,2,spatial_holdout
LFU_35522594,5,spatial_train
LFU_35532622,6,spatial_train
LFU_35532623,4,spatial_train
LFU_35532624,9,spatial_train
LFU_35532626,9,spatial_train
LFU_35532628,6,spatial_holdout
LFU_35532630,4,spatial_train
LFU_35532632,6,spatial_holdout
LFU_35532634,6,spatial_holdout
LFU_35532636,9,spatial_holdout
LFU_35532638,9,spatial_holdout
LFU_35535245,6,spatial_train
LFU_36412060,9,spatial_train
LFU_36412061,9,spatial_train
LFU_36412062,9,spatial_holdout
LFU_36413850,2,spatial_holdout
LFU_36413851,2,spatial_holdout
LFU_36441930,0,spatial_holdout
LFU_36441931,0,spatial_holdout
LFU_36441932,0,spatial_train
LFU_36441935,3,spatial_holdout
LFU_36441936,9,spatial_train
LFU_36441944,5,spatial_holdout
LFU_36441946,2,spatial_train
LFU_36441950,0,spatial_train
LFU_36441951,0,spatial_train
LFU_36441968,3,spatial_holdout
LFU_36441970,0,spatial_train
LFU_36441971,0,spatial_holdout
LFU_36441972,0,spatial_train
LFU_36441976,0,spatial_holdout
LFU_36441981,3,spatial_train
LFU_36441990,0,spatial_train
LFU_36441991,0,spatial_train
LFU_36451317,4,spatial_holdout
LFU_36451328,4,spatial_train
LFU_36451329,4,spatial_train
LFU_36451340,0,spatial_holdout
LFU_36451341,0,spatial_holdout
LFU_36451342,0,spatial_train
LFU_36451351,9,spatial_holdout
LFU_36451352,9,spatial_train
LFU_36451921,2,spatial_holdout
LFU_36451922,2,spatial_train
LFU_36451938,2,spatial_train
LFU_36451939,2,spatial_holdout
LFU_36459946,0,spatial_holdout
LFU_36461325,4,spatial_holdout
LFU_36461326,4,spatial_train
LFU_36461327,4,spatial_holdout
LFU_36465000,4,spatial_holdout
LFU_36465001,4,spatial_train
LFU_36471633,2,spatial_holdout
LFU_36471635,4,spatial_train
LFU_36471636,4,spatial_train
LFU_36480941,9,spatial_holdout
LFU_36481586,9,spatial_train
LFU_36481587,9,spatial_holdout
LFU_36491640,9,spatial_train
LFU_36500580,2,spatial_holdout
LFU_36501660,5,spatial_holdout
LFU_36501661,5,spatial_holdout
LFU_36505189,0,spatial_train
LFU_36511628,5,spatial_train
LFU_36520280,5,spatial_train
LFU_36521678,5,spatial_holdout
LFU_36522651,5,spatial_train
LFU_36532601,0,spatial_train
LFU_36532653,2,spatial_train
LFU_36532655,0,spatial_train
LFU_36532660,0,spatial_holdout
LFU_36532663,0,spatial_holdout
LFU_36532664,0,spatial_train
LFU_36532666,5,spatial_train
LFU_36532674,0,spatial_train
LFU_36532677,0,spatial_train
LFU_36532681,0,spatial_train
LFU_36532684,0,spatial_holdout
LFU_36532685,0,spatial_holdout
LFU_36532690,0,spatial_holdout
LFU_37413680,3,spatial_train
LFU_37413681,3,spatial_holdout
LFU_37413733,2,spatial_train
LFU_37413734,5,spatial_train
LFU_37413750,2,spatial_train
LFU_37413760,9,spatial_holdout
LFU_37413820,9,spatial_holdout
LFU_37413822,9,spatial_train
LFU_37421572,3,spatial_holdout
LFU_37423400,9,spatial_holdout
LFU_37431578,9,spatial_train
LFU_37431579,3,spatial_train
LFU_37431581,2,spatial_holdout
LFU_37431605,2,spatial_train
LFU_37431606,9,spatial_train
LFU_37431607,9,spatial_holdout
LFU_37431614,9,spatial_train
LFU_37431615,9,spatial_train
LFU_37431616,9,spatial_holdout
LFU_37431651,2,spatial_holdout
LFU_37441682,9,spatial_holdout
LFU_37441817,9,spatial_holdout
LFU_37441820,9,spatial_holdout
LFU_37441837,1,spatial_holdout
LFU_37441838,1,spatial_holdout
LFU_37441839,1,spatial_train
LFU_37441840,9,spatial_train
LFU_37441852,3,spatial_train
LFU_37441853,3,spatial_holdout
LFU_37441882,9,spatial_holdout
LFU_37451300,9,spatial_holdout
LFU_37451400,0,spatial_holdout
LFU_37451900,5,spatial_holdout
LFU_37451901,5,spatial_holdout
LFU_37451902,5,spatial_train
LFU_37451906,2,spatial_train
LFU_37451911,9,spatial_holdout
LFU_37451912,9,spatial_holdout
LFU_37465064,2,spatial_train
LFU_37465066,9,spatial_train
LFU_37465069,0,spatial_train
LFU_37471642,0,spatial_train
LFU_37471699,0,spatial_holdout
LFU_37471707,4,spatial_holdout
LFU_37475042,0,spatial_holdout
LFU_37491644,2,spatial_train
LFU_37511768,3,spatial_holdout
LFU_37511772,3,spatial_train
LFU_37511774,3,spatial_holdout
LFU_37520272,2,spatial_holdout
LFU_37529010,3,spatial_train
LFU_37529019,3,spatial_train
LFU_37529023,3,spatial_train
LFU_37529025,9,spatial_train
LFU_37530165,5,spatial_train
LFU_37530262,7,spatial_train
LFU_37530420,3,spatial_holdout
LFU_37532730,5,spatial_holdout
LFU_37532731,5,spatial_train
LFU_37532733,4,spatial_holdout
LFU_37532735,9,spatial_train
LFU_37532740,9,spatial_train
LFU_37539026,9,spatial_holdout
LFU_37539029,9,spatial_holdout
LFU_37539033,5,spatial_train
LFU_37539034,4,spatial_train
LFU_37539047,5,spatial_train
LFU_37539048,5,spatial_holdout
LFU_37539423,9,spatial_holdout
LFU_37539425,9,spatial_holdout
LFU_38404660,5,spatial_holdout
